Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

03:27:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:32:39 PM     all      6.30      0.00      1.66      0.00      0.00     92.04
03:32:41 PM     all      6.82      0.00      1.53      0.00      0.00     91.65
03:32:43 PM     all      6.21      0.00      1.49      0.00      0.00     92.30
03:32:45 PM     all      6.43      0.00      1.52      0.00      0.00     92.05
03:32:47 PM     all      6.28      0.00      1.61      0.00      0.00     92.11
03:32:49 PM     all      6.90      0.00      1.83      0.00      0.00     91.27
03:32:51 PM     all      6.19      0.00      1.46      0.00      0.00     92.35
03:32:53 PM     all      6.41      0.00      1.74      0.00      0.00     91.85
03:32:55 PM     all      6.71      0.00      1.71      0.00      0.00     91.58

Average:        all      6.28      0.00      1.61      0.00      0.00     92.11
