Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
01:07:51 AM 497726260 495916588  29787812      5.65        24  11270396 148988092     27.80   2767584  19390100         0
01:07:53 AM 497726212 495916624  29787860      5.65        24  11270396 149116876     27.83   2767572  19389548         0
01:07:55 AM 497725360 495915824  29788712      5.65        24  11270336 149040000     27.81   2767540  19390312         0
01:07:57 AM 497724008 495914508  29790064      5.65        24  11270336 149081620     27.82   2767540  19389720         0
01:07:59 AM 497725952 495916408  29788120      5.65        24  11270280 149001880     27.80   2767976  19389820         0
01:08:01 AM 497725648 495916128  29788424      5.65        24  11270340 149001880     27.80   2767552  19391076         0
01:08:03 AM 497801328 495991848  29712744      5.63        24  11270340 149001880     27.80   2767544  19313688         0
01:08:05 AM 497800616 495991244  29713456      5.63        24  11270340 149065984     27.82   2767544  19314616         0
01:08:07 AM 497783000 495973692  29731072      5.64        24  11287032 149130376     27.83   2767544  19331320         0
01:08:09 AM 497800632 495991280  29713440      5.63        24  11270400 149119112     27.83   2767576  19314952         0
01:08:11 AM 497799516 495990128  29714556      5.63        24  11270464 149101348     27.82   2767552  19316180         0
01:08:13 AM 497799924 495990616  29714148      5.63        24  11270340 149165740     27.83   2767548  19315900         0
01:08:15 AM 497800700 495991448  29713372      5.63        24  11270280 149153052     27.83   2767536  19314824         0
01:08:17 AM 497798332 495989112  29715740      5.63        24  11270340 149081392     27.82   2767560  19316408         0
01:08:19 AM 497798580 495989376  29715492      5.63        24  11270340 149004612     27.80   2767568  19316508         0
01:08:21 AM 497797512 495988256  29716560      5.63        24  11270400 148927844     27.79   2767556  19317524         0
01:08:23 AM 497798832 495989532  29715240      5.63        24  11270400 148851588     27.78   2767580  19317352         0
01:08:25 AM 497798080 495988796  29715992      5.63        24  11270340 148841508     27.77   2767564  19317416         0
01:08:27 AM 497785612 495976360  29728460      5.64        24  11282940 148769340     27.76   2767556  19330108         0
01:08:29 AM 497788708 495979508  29725364      5.63        24  11280036 148700744     27.75   2767572  19326620         0
01:08:31 AM 497797940 495988796  29716132      5.63        24  11270340 148746976     27.76   2767544  19317872         0
01:08:33 AM 497797316 495988256  29716756      5.63        24  11270340 148807600     27.77   2767536  19317888         0
01:08:35 AM 497777588 495968564  29736484      5.64        24  11270220 148789848     27.76   2767504  19337340         0
01:08:37 AM 497777492 495968448  29736580      5.64        24  11269956 148700544     27.75   2767568  19336856         0
01:08:39 AM 497777588 495968580  29736484      5.64        24  11269956 148700544     27.75   2767592  19339080         0
01:08:41 AM 497776572 495967600  29737500      5.64        24  11270340 148818080     27.77   2767536  19337496         0
01:08:43 AM 497776252 495967208  29737820      5.64        24  11270340 148818080     27.77   2767568  19338648         0
01:08:45 AM 497777724 495968728  29736348      5.64        24  11270340 148805624     27.77   2767528  19337988         0
01:08:47 AM 497776932 495967996  29737140      5.64        24  11270400 148791880     27.76   2767552  19338124         0
01:08:49 AM 497757432 495948472  29756640      5.64        24  11289492 148714288     27.75   2767536  19357692         0
01:08:51 AM 497775936 495966980  29738136      5.64        24  11270340 148714288     27.75   2767532  19339648         0
01:08:53 AM 497775152 495966248  29738920      5.64        24  11270328 148697352     27.75   2767520  19339348         0
01:08:55 AM 497776152 495967208  29737920      5.64        24  11270400 148890652     27.78   2767552  19338992         0
01:08:57 AM 497774116 495965208  29739956      5.64        24  11270908 148960792     27.80   2767560  19340316         0
01:08:59 AM 497775400 495966516  29738672      5.64        24  11270400 148892400     27.78   2767548  19339984         0
01:09:01 AM 497774580 495965720  29739492      5.64        24  11270340 148892400     27.78   2767544  19339788         0
01:09:03 AM 497774788 495965944  29739284      5.64        24  11270340 148892400     27.78   2767536  19340512         0
01:09:05 AM 497762420 495953600  29751652      5.64        24  11282940 148892400     27.78   2767528  19353820         0
01:09:07 AM 497774464 495965612  29739608      5.64        24  11270340 148809348     27.77   2767552  19340864         0
01:09:09 AM 497775108 495966272  29738964      5.64        24  11270400 148873740     27.78   2767568  19340408         0
01:09:11 AM 497774892 495966084  29739180      5.64        24  11270340 148873740     27.78   2768032  19341264         0
01:09:13 AM 497773688 495964936  29740384      5.64        24  11270340 148858484     27.78   2767544  19341832         0
01:09:15 AM 497754460 495945708  29759612      5.64        24  11289428 148858484     27.78   2767524  19360384         0
01:09:17 AM 497773844 495965064  29740228      5.64        24  11270344 148793032     27.76   2767540  19342344         0
01:09:19 AM 497773400 495964644  29740672      5.64        24  11270404 148782764     27.76   2767560  19341908         0
01:09:21 AM 497773844 495965184  29740228      5.64        24  11270400 148708896     27.75   2767548  19341344         0
01:09:23 AM 497745044 495936428  29769028      5.64        24  11289996 148837680     27.77   2767536  19370472         0
01:09:25 AM 497764192 495955620  29749880      5.64        24  11270340 148837680     27.77   2767552  19350660         0
01:09:27 AM 497744384 495935868  29769688      5.64        24  11270464 148882504     27.78   2767556  19370600         0
01:09:29 AM 497728752 495920292  29785320      5.65        24  11286148 148826104     27.77   2767584  19384768         0
01:09:31 AM 497744140 495935700  29769932      5.64        24  11269996 149019280     27.81   2767548  19369004         0
01:09:33 AM 497744800 495936368  29769272      5.64        24  11270404 148994956     27.80   2767544  19370092         0
01:09:35 AM 497743876 495935480  29770196      5.64        24  11270468 148994956     27.80   2767596  19370888         0
01:09:37 AM 497743540 495935180  29770532      5.64        24  11270404 148994956     27.80   2767564  19370220         0
01:09:39 AM 497742908 495934544  29771164      5.64        24  11270360 148922056     27.79   2767540  19370980         0
01:09:41 AM 497742608 495934264  29771464      5.64        24  11270408 148847056     27.78   2767576  19371572         0
01:09:43 AM 497742820 495934456  29771252      5.64        24  11270344 148839076     27.77   2767540  19371308         0
01:09:45 AM 497742196 495933880  29771876      5.64        24  11270404 148763604     27.76   2767556  19371996         0
01:09:47 AM 497741880 495933556  29772192      5.64        24  11270224 148827996     27.77   2767524  19372480         0
01:09:49 AM 497741780 495933544  29772292      5.64        24  11270404 148815540     27.77   2767556  19372824         0
01:09:51 AM 497742672 495934492  29771400      5.64        24  11270344 148815540     27.77   2767536  19371724         0
01:09:53 AM 497740304 495932096  29773768      5.64        24  11270340 148802540     27.77   2767540  19373440         0
01:09:55 AM 497740112 495931920  29773960      5.64        24  11270404 148866932     27.78   2767584  19374016         0
01:09:57 AM 497739400 495931220  29774672      5.64        24  11270404 148814128     27.77   2767568  19373656         0
01:09:59 AM 497726868 495918632  29787204      5.65        24  11283952 148740780     27.76   2767532  19386312         0
01:10:01 AM 497740368 495932164  29773704      5.64        24  11270344 148805172     27.77   2767536  19373752         0
01:10:03 AM 497739344 495931152  29774728      5.64        24  11270344 148805172     27.77   2767556  19375272         0
01:10:05 AM 497741612 495933444  29772460      5.64        24  11270344 148728712     27.75   2767540  19372776         0
01:10:07 AM 497739812 495931664  29774260      5.64        24  11270396 148728712     27.75   2767544  19374668         0
01:10:09 AM 497739112 495930988  29774960      5.64        24  11270404 148728712     27.75   2767556  19374300         0
01:10:11 AM 497739224 495931112  29774848      5.64        24  11270344 148728712     27.75   2767532  19374760         0
01:10:13 AM 497738916 495930836  29775156      5.64        24  11270344 148728712     27.75   2767548  19374464         0
01:10:15 AM 497739312 495931268  29774760      5.64        24  11270284 148728712     27.75   2767532  19375028         0
01:10:17 AM 497737388 495929316  29776684      5.64        24  11270352 148842628     27.77   2767540  19375952         0
01:10:19 AM 497737920 495929900  29776152      5.64        24  11270352 148765380     27.76   2767564  19375424         0
01:10:21 AM 497737052 495929000  29777020      5.64        24  11270412 148765380     27.76   2767568  19376220         0
01:10:23 AM 497737392 495929356  29776680      5.64        24  11270348 148753508     27.76   2767544  19376696         0
01:10:25 AM 497737960 495929956  29776112      5.64        24  11270352 148817900     27.77   2767580  19376384         0
01:10:27 AM 497737560 495929588  29776512      5.64        24  11270356 148884660     27.78   2767548  19376648         0
01:10:29 AM 497735768 495927836  29778304      5.65        24  11270420 148808844     27.77   2767572  19377028         0
01:10:31 AM 497736844 495928952  29777228      5.64        24  11270416 148728456     27.75   2767564  19377300         0
01:10:33 AM 497736272 495928376  29777800      5.64        24  11270540 148716592     27.75   2767604  19377248         0
01:10:35 AM 497852232 496044344  29661840      5.62        24  11270292 148704456     27.75   2767536  19262120         0
01:10:37 AM 497837076 496029220  29676996      5.63        24  11284652 148701184     27.75   2767596  19276708         0
01:10:39 AM 497848180 496040296  29665892      5.62        24  11270356 148687140     27.75   2767548  19265480         0
01:10:41 AM 497848296 496040404  29665776      5.62        24  11270416 148622392     27.73   2767552  19265932         0
01:10:43 AM 497846876 496039016  29667196      5.62        24  11270416 148751176     27.76   2767560  19266088         0
01:10:45 AM 497846404 496038632  29667668      5.62        24  11270292 148809820     27.77   2767524  19266320         0
01:10:47 AM 497844812 496037056  29669260      5.62        24  11270416 148793684     27.77   2767576  19267848         0
01:10:49 AM 497846200 496038464  29667872      5.62        24  11270356 148793684     27.77   2767552  19267236         0
01:10:51 AM 497844328 496036656  29669744      5.62        24  11270356 148858076     27.78   2767560  19269000         0
01:10:53 AM 497845372 496037772  29668700      5.62        24  11270356 148772612     27.76   2767552  19268436         0
01:10:55 AM 497844020 496036396  29670052      5.62        24  11270476 148764920     27.76   2767608  19269376         0
01:10:57 AM 497840628 496033032  29673444      5.63        24  11270628 148723768     27.75   2767552  19270268         0
01:10:59 AM 497842636 496035116  29671436      5.62        24  11270424 148757624     27.76   2767576  19269688         0
01:11:01 AM 497843460 496036000  29670612      5.62        24  11270424 148686696     27.75   2767572  19269508         0
01:11:03 AM 497842804 496035376  29671268      5.62        24  11270304 148686640     27.75   2767540  19269952         0
01:11:05 AM 497841680 496034288  29672392      5.62        24  11270428 148620604     27.73   2767572  19270752         0
01:11:07 AM 497841828 496034488  29672244      5.62        24  11270428 148620604     27.73   2767588  19271384         0
01:11:09 AM 497841416 496034132  29672656      5.62        24  11270176 148747224     27.76   2767572  19270516         0
01:11:11 AM 497841524 496034296  29672548      5.62        24  11270364 148811616     27.77   2767564  19270712         0
01:11:13 AM 497841156 496033892  29672916      5.63        24  11270304 148744700     27.76   2767528  19270900         0
01:11:15 AM 497841720 496034420  29672352      5.62        24  11270424 148809132     27.77   2767580  19270940         0
01:11:17 AM 497840924 496033656  29673148      5.63        24  11270424 148809132     27.77   2767572  19271000         0
01:11:19 AM 497829348 496022108  29684724      5.63        24  11281452 148731288     27.75   2767544  19282844         0
01:11:21 AM 497840512 496033200  29673560      5.63        24  11270364 148719628     27.75   2767548  19272208         0
01:11:23 AM 497839660 496032376  29674412      5.63        24  11270428 148719628     27.75   2767596  19272848         0
01:11:25 AM 497840248 496032984  29673824      5.63        24  11270304 148719628     27.75   2767564  19272172         0
01:11:27 AM 497831452 496024252  29682620      5.63        24  11278548 148735108     27.75   2775652  19272832         0
01:11:29 AM 497839588 496032428  29674484      5.63        24  11270132 148799500     27.77   2767588  19272800         0
01:11:31 AM 497838088 496030940  29675984      5.63        24  11270364 148796208     27.77   2767556  19272924         0
01:11:33 AM 497838072 496030916  29676000      5.63        24  11270424 148796208     27.77   2767564  19273016         0
01:11:35 AM 497837572 496030436  29676500      5.63        24  11270548 148719952     27.75   2767620  19273944         0
01:11:37 AM 497837984 496030888  29676088      5.63        24  11270308 148784304     27.76   2767560  19273708         0
01:11:39 AM 497838008 496030948  29676064      5.63        24  11270240 148784304     27.76   2767516  19273952         0
01:11:41 AM 497838000 496031000  29676072      5.63        24  11270364 148700716     27.75   2767568  19273904         0
01:11:43 AM 497836936 496029948  29677136      5.63        24  11270300 148765108     27.76   2767548  19274204         0
01:11:45 AM 497836860 496029908  29677212      5.63        24  11270424 148893892     27.78   2767572  19274588         0
01:11:47 AM 497837536 496030612  29676536      5.63        24  11270364 148893892     27.78   2767564  19274700         0
01:11:49 AM 497837256 496030256  29676816      5.63        24  11270484 148818928     27.77   2767576  19275168         0
01:11:51 AM 497835708 496028736  29678364      5.63        24  11270364 148818736     27.77   2767564  19275008         0
01:11:53 AM 497836012 496029080  29678060      5.63        24  11270424 148883128     27.78   2767564  19274840         0
01:11:55 AM 497836216 496029284  29677856      5.63        24  11270364 148730016     27.75   2767556  19274984         0
01:11:57 AM 497821520 496014596  29692552      5.63        24  11282460 148677460     27.74   2767572  19288008         0
01:11:59 AM 497835316 496028420  29678756      5.63        24  11270364 148806244     27.77   2767588  19275504         0
01:12:01 AM 497834352 496027504  29679720      5.63        24  11270364 148733824     27.75   2767544  19275900         0
01:12:03 AM 497833652 496026876  29680420      5.63        24  11270364 148789144     27.76   2767544  19276792         0
01:12:05 AM 497814296 496007508  29699776      5.63        24  11270364 148711996     27.75   2767552  19295348         0
01:12:07 AM 497813728 496006984  29700344      5.63        24  11270364 148711996     27.75   2767560  19296484         0
01:12:09 AM 497813784 496007100  29700288      5.63        24  11270424 148711996     27.75   2767584  19296860         0
01:12:11 AM 497813920 496007264  29700152      5.63        24  11270364 148776388     27.76   2767552  19296652         0
01:12:13 AM 497812152 496005536  29701920      5.63        24  11270364 148776388     27.76   2767560  19297692         0
01:12:15 AM 497813640 496007072  29700432      5.63        24  11270364 148776388     27.76   2767572  19297128         0
01:12:17 AM 497812332 496005788  29701740      5.63        24  11270364 148699900     27.75   2767580  19298116         0
01:12:19 AM 497811712 496005228  29702360      5.63        24  11270364 148692060     27.75   2767584  19297916         0
01:12:21 AM 497811748 496005216  29702324      5.63        24  11270364 148692060     27.75   2767548  19298744         0
01:12:23 AM 497792584 495986112  29721488      5.63        24  11270484 148756452     27.76   2767588  19317752         0
01:12:25 AM 497792936 495986520  29721136      5.63        24  11270364 148690796     27.75   2767548  19318044         0
01:12:27 AM 497791372 495984988  29722700      5.63        24  11270368 148692260     27.75   2767560  19317944         0
01:12:29 AM 497791556 495985136  29722516      5.63        24  11270372 148665888     27.74   2767552  19318184         0
01:12:31 AM 497790732 495984348  29723340      5.63        24  11270492 148665888     27.74   2767584  19319168         0
01:12:33 AM 497791084 495984736  29722988      5.63        24  11270252 148730280     27.75   2767552  19318812         0
01:12:35 AM 497791548 495985164  29722524      5.63        24  11270252 148649816     27.74   2767520  19318768         0
01:12:37 AM 497741248 495934896  29772824      5.64        24  11289648 148778600     27.76   2767604  19369108         0
01:12:39 AM 497741148 495934816  29772924      5.64        24  11289584 148778600     27.76   2767580  19368896         0
01:12:41 AM 497760560 495954288  29753512      5.64        24  11270372 148778600     27.76   2767580  19349508         0
01:12:43 AM 497759600 495953368  29754472      5.64        24  11270372 148842992     27.77   2767564  19350816         0
01:12:45 AM 497758196 495951984  29755876      5.64        24  11270492 148842992     27.77   2767624  19351744         0
01:12:47 AM 497738680 495932524  29775392      5.64        24  11270432 148842992     27.77   2767588  19370824         0
01:12:49 AM 497738124 495931956  29775948      5.64        24  11270492 148907384     27.79   2767604  19372072         0
01:12:51 AM 497738268 495932156  29775804      5.64        24  11270372 148889356     27.78   2767580  19372136         0
01:12:53 AM 497726912 495920860  29787160      5.65        24  11270432 148953748     27.79   2767604  19383136         0
01:12:55 AM 497727608 495921544  29786464      5.65        24  11270816 148949528     27.79   2768044  19382152         0
01:12:57 AM 497709396 495903348  29804676      5.65        24  11270372 148963632     27.80   2767564  19401656         0
01:12:59 AM 497706316 495900236  29807756      5.65        24  11271892 148953724     27.79   2768068  19404068         0
01:13:01 AM 497688620 495882584  29825452      5.65        24  11270436 148953724     27.79   2767588  19421420         0
01:13:03 AM 497687452 495881408  29826620      5.65        24  11270376 148875024     27.78   2767572  19422580         0
01:13:05 AM 497668232 495862212  29845840      5.66        24  11270256 149003808     27.80   2767524  19441792         0
01:13:07 AM 497667164 495861168  29846908      5.66        24  11270376 148856388     27.78   2767576  19441664         0
01:13:09 AM 497667884 495861964  29846188      5.66        24  11270376 148985172     27.80   2767580  19441756         0
01:13:11 AM 497667744 495861840  29846328      5.66        24  11270372 148850820     27.78   2767576  19441852         0
01:13:13 AM 497667480 495861540  29846592      5.66        24  11270436 148909584     27.79   2767588  19442476         0
01:13:15 AM 497667296 495861384  29846776      5.66        24  11270376 148909584     27.79   2767564  19442548         0
01:13:17 AM 497666808 495860956  29847264      5.66        24  11270440 149038368     27.81   2767576  19442576         0
01:13:19 AM 497666956 495861148  29847116      5.66        24  11270440 149097996     27.82   2767580  19443160         0
01:13:21 AM 497665988 495860224  29848084      5.66        24  11270380 149097996     27.82   2767584  19442908         0
01:13:23 AM 497665908 495860172  29848164      5.66        24  11270440 148941804     27.79   2767592  19443008         0
01:13:25 AM 497665156 495859432  29848916      5.66        24  11270380 148852240     27.78   2767576  19444628         0
01:13:27 AM 497665724 495860020  29848348      5.66        24  11270380 148797340     27.77   2767572  19444304         0
01:13:29 AM 497664732 495859008  29849340      5.66        24  11270380 148797340     27.77   2767572  19443492         0
01:13:31 AM 497644628 495838932  29869444      5.66        24  11270508 148732216     27.75   2767616  19463800         0
01:13:33 AM 497644604 495838956  29869468      5.66        24  11270380 148796608     27.77   2767572  19463732         0
01:13:35 AM 497644488 495838904  29869584      5.66        24  11270444 148794316     27.77   2767612  19464324         0
01:13:37 AM 497644564 495838952  29869508      5.66        24  11270380 148794316     27.77   2767612  19464088         0
01:13:39 AM 497625384 495819792  29888688      5.67        24  11270440 148858708     27.78   2767596  19483464         0
01:13:41 AM 497621724 495816196  29892348      5.67        24  11272900 148774164     27.76   2767572  19486564         0
01:13:43 AM 497605636 495800132  29908436      5.67        24  11270380 148774164     27.76   2767580  19503240         0
01:13:45 AM 497660484 495854992  29853588      5.66        24  11270320 148689700     27.75   2767580  19448364         0
01:13:47 AM 497640240 495834760  29873832      5.66        24  11270444 148689700     27.75   2767588  19467568         0
01:13:49 AM 497641240 495835788  29872832      5.66        24  11270068 148625284     27.73   2767560  19467268         0
01:13:51 AM 497640208 495834772  29873864      5.66        24  11270380 148625284     27.73   2767572  19468032         0
01:13:53 AM 497638800 495833384  29875272      5.66        24  11270440 148543172     27.72   2767596  19468680         0
01:13:55 AM 497639116 495833756  29874956      5.66        24  11270320 148671956     27.74   2767548  19469080         0
01:13:57 AM 497635140 495829800  29878932      5.66        24  11270380 148660908     27.74   2767572  19471268         0
01:13:59 AM 497637744 495832424  29876328      5.66        24  11270504 148657648     27.74   2767616  19468876         0
01:14:01 AM 497638752 495833384  29875320      5.66        24  11270444 148722040     27.75   2767620  19469248         0
01:14:03 AM 497638476 495833160  29875596      5.66        24  11270260 148722040     27.75   2767564  19469848         0
01:14:05 AM 497635156 495829896  29878916      5.66        24  11270444 148850824     27.78   2767592  19472268         0
01:14:07 AM 497634392 495829104  29879680      5.66        24  11271072 148773420     27.76   2768184  19473800         0
01:14:09 AM 497635012 495829756  29879060      5.66        24  11270504 148754112     27.76   2767612  19473196         0
01:14:11 AM 497633564 495828292  29880508      5.66        24  11270392 149020732     27.81   2767576  19473052         0
01:14:13 AM 497632724 495827452  29881348      5.66        24  11270392 148955956     27.80   2767612  19473980         0
01:14:15 AM 497633708 495828340  29880364      5.66        24  11270364 149069868     27.82   2767596  19473480         0
01:14:17 AM 497633784 495828440  29880288      5.66        24  11270332 149134260     27.83   2767564  19473876         0
01:14:19 AM 497633372 495828156  29880700      5.66        24  11270392 149104692     27.82   2767596  19474036         0
01:14:21 AM 497631236 495826084  29882836      5.66        24  11270388 149104692     27.82   2768092  19475320         0
01:14:23 AM 497631628 495826536  29882444      5.66        24  11270268 149104692     27.82   2767548  19474944         0
01:14:25 AM 497630024 495824980  29884048      5.67        24  11270448 149104692     27.82   2767592  19476872         0
01:14:27 AM 497631268 495826272  29882804      5.66        24  11270508 149094252     27.82   2767620  19477172         0
01:14:29 AM 497629592 495824600  29884480      5.67        24  11270448 149029080     27.81   2767596  19477252         0
01:14:31 AM 497630016 495825044  29884056      5.67        24  11270448 148949044     27.79   2767596  19477412         0
01:14:33 AM 497629856 495824920  29884216      5.67        24  11270268 149008932     27.81   2767572  19477156         0
01:14:35 AM 497629640 495824708  29884432      5.67        24  11270452 148935060     27.79   2767596  19477468         0
01:14:37 AM 497629356 495824440  29884716      5.67        24  11270328 148845348     27.77   2767596  19478604         0
01:14:39 AM 497629352 495824404  29884720      5.67        24  11270388 148909740     27.79   2767592  19477676         0
01:14:41 AM 497628684 495823716  29885388      5.67        24  11270568 148963228     27.80   2767644  19478840         0
01:14:43 AM 497629268 495824264  29884804      5.67        24  11270328 148888740     27.78   2767580  19478784         0
01:14:45 AM 497609548 495804568  29904524      5.67        24  11289480 148886640     27.78   2767580  19497428         0
01:14:47 AM 497685888 495880868  29828184      5.65        24  11270328 148874184     27.78   2767572  19421120         0
01:14:49 AM 497685240 495880212  29828832      5.65        24  11270388 148927908     27.79   2767612  19422428         0
01:14:51 AM 497686364 495881372  29827708      5.65        24  11270448 148992300     27.80   2767596  19421676         0
01:14:53 AM 497685104 495880132  29828968      5.65        24  11270388 148926784     27.79   2767592  19422284         0
01:14:55 AM 497666128 495861160  29847944      5.66        24  11289476 149044476     27.81   2767552  19441100         0
01:14:57 AM 497666700 495861768  29847372      5.66        24  11289600 148963364     27.80   2767596  19441424         0
01:14:59 AM 497685552 495880676  29828520      5.65        24  11270388 148963364     27.80   2767584  19422728         0
01:15:01 AM 497684904 495880148  29829168      5.65        24  11270388 149092148     27.82   2767596  19422396         0
01:15:03 AM 497739920 495935236  29774152      5.64        24  11270388 148929188     27.79   2767596  19366548         0
01:15:05 AM 497740868 495936272  29773204      5.64        24  11270448 148915336     27.79   2767628  19366036         0
01:15:07 AM 497740288 495935676  29773784      5.64        24  11270384 148911220     27.79   2767612  19366372         0
01:15:09 AM 497740164 495935512  29773908      5.64        24  11270328 148911220     27.79   2767572  19366604         0
01:15:11 AM 497739068 495934460  29775004      5.64        24  11270328 148958960     27.80   2767588  19366444         0
01:15:13 AM 497740104 495935556  29773968      5.64        24  11270388 148958960     27.80   2767580  19366752         0
01:15:15 AM 497739136 495934648  29774936      5.64        24  11270388 148949516     27.79   2767580  19367472         0
01:15:17 AM 497737352 495932940  29776720      5.64        24  11270388 149013908     27.81   2767588  19367780         0
01:15:19 AM 497738628 495934220  29775444      5.64        24  11270448 149013908     27.81   2767596  19367432         0
01:15:21 AM 497737500 495933120  29776572      5.64        24  11270448 149006272     27.80   2767612  19367544         0
01:15:23 AM 497737868 495933444  29776204      5.64        24  11270448 148930616     27.79   2767612  19367912         0
01:15:25 AM 497723468 495919048  29790604      5.65        24  11285444 148983144     27.80   2767548  19381820         0
01:15:27 AM 497736032 495931640  29778040      5.64        24  11270324 148932392     27.79   2767572  19368300         0
01:15:29 AM 497736372 495931936  29777700      5.64        24  11270332 148808996     27.77   2767576  19368584         0
01:15:31 AM 497737236 495932824  29776836      5.64        24  11270332 148734532     27.75   2767556  19368524         0
01:15:33 AM 497736096 495931788  29777976      5.64        24  11270960 148791404     27.76   2768108  19369272         0
01:15:35 AM 497736084 495931728  29777988      5.64        24  11270852 148713356     27.75   2768000  19369548         0
01:15:37 AM 497736052 495931652  29778020      5.64        24  11270396 148639488     27.74   2767592  19369260         0
01:15:39 AM 497736512 495932148  29777560      5.64        24  11270396 148639488     27.74   2767584  19369156         0
01:15:41 AM 497735804 495931444  29778268      5.65        24  11270396 148622868     27.73   2767592  19369664         0
01:15:43 AM 497720584 495916256  29793488      5.65        24  11272916 148688168     27.75   2770108  19381440         0
01:15:45 AM 497725120 495920728  29788952      5.65        24  11270400 148752560     27.76   2767600  19380732         0
01:15:47 AM 497705704 495901272  29808368      5.65        24  11289552 148798100     27.77   2767608  19399900         0
01:15:49 AM 497771384 495966952  29742688      5.64        24  11270460 148646208     27.74   2767600  19333004         0
01:15:51 AM 497771380 495967000  29742692      5.64        24  11270400 148708332     27.75   2767608  19334540         0
01:15:53 AM 497771632 495967312  29742440      5.64        24  11270460 148772724     27.76   2767616  19333976         0
01:15:55 AM 497769988 495965732  29744084      5.64        24  11270900 148772724     27.76   2768100  19335488         0
01:15:57 AM 497816436 496012164  29697636      5.63        24  11270396 148755760     27.76   2767584  19287112         0
01:15:59 AM 497798140 495993900  29715932      5.63        24  11270396 148821564     27.77   2767588  19306740         0
01:16:01 AM 497779048 495974824  29735024      5.64        24  11289548 148751724     27.76   2767600  19326788         0
01:16:03 AM 497797724 495993568  29716348      5.63        24  11270396 148880508     27.78   2767596  19307372         0
01:16:05 AM 497774416 495970348  29739656      5.64        24  11270900 149009292     27.81   2767592  19330684         0
01:16:07 AM 497756524 495952528  29757548      5.64        24  11270336 148994312     27.80   2767584  19349056         0
01:16:09 AM 497744336 495940368  29769736      5.64        24  11280980 148994312     27.80   2778168  19350144         0
01:16:11 AM 497754424 495950440  29759648      5.64        24  11270404 148916656     27.79   2767584  19350900         0
01:16:13 AM 497742664 495938708  29771408      5.64        24  11282552 148842200     27.77   2779708  19350688         0
01:16:15 AM 497753536 495949520  29760536      5.64        24  11270396 148765352     27.76   2767592  19350900         0
01:16:17 AM 497754468 495950424  29759604      5.64        24  11270460 148754064     27.76   2767612  19349984         0
01:16:19 AM 497754488 495950448  29759584      5.64        24  11270396 148647780     27.74   2767576  19350324         0
01:16:21 AM 497753816 495949804  29760256      5.64        24  11270396 148712172     27.75   2767584  19351428         0
01:16:23 AM 497753796 495949800  29760276      5.64        24  11270396 148776564     27.76   2767592  19351760         0
01:16:25 AM 497753916 495949980  29760156      5.64        24  11270400 148699116     27.75   2767592  19350488         0
01:16:27 AM 497752304 495948396  29761768      5.64        24  11270336 148829304     27.77   2767568  19351612         0
01:16:29 AM 497751788 495947936  29762284      5.64        24  11270396 148845196     27.77   2767592  19352232         0
01:16:31 AM 497752348 495948528  29761724      5.64        24  11270456 148845196     27.77   2767628  19352320         0
01:16:33 AM 497738604 495934808  29775468      5.64        24  11283944 148845196     27.77   2767584  19366280         0
01:16:35 AM 497752328 495948572  29761744      5.64        24  11270396 148845196     27.77   2767600  19352736         0
01:16:37 AM 497752340 495948668  29761732      5.64        24  11270396 148898944     27.78   2767592  19352100         0
01:16:39 AM 497750372 495946776  29763700      5.64        24  11270456 148824648     27.77   2767632  19353360         0
01:16:41 AM 497751244 495947692  29762828      5.64        24  11270396 148824648     27.77   2767592  19352780         0
01:16:43 AM 497731784 495928256  29782288      5.65        24  11289552 148824648     27.77   2767596  19372180         0
01:16:45 AM 497749924 495946412  29764148      5.64        24  11270400 148824648     27.77   2767592  19353452         0
01:16:47 AM 497743692 495940204  29770380      5.64        24  11277452 148889056     27.78   2767608  19360536         0
01:16:49 AM 497749504 495946056  29764568      5.64        24  11270460 148889056     27.78   2767608  19354568         0
01:16:51 AM 497749944 495946516  29764128      5.64        24  11270460 148953556     27.79   2767608  19353472         0
01:16:53 AM 497730012 495926624  29784060      5.65        24  11270336 148945768     27.79   2767568  19373284         0
01:16:55 AM 497710180 495906768  29803892      5.65        24  11270396 148945768     27.79   2767608  19392264         0
01:16:57 AM 497711008 495907648  29803064      5.65        24  11270396 148871204     27.78   2767584  19392544         0
01:16:59 AM 497710092 495906692  29803980      5.65        24  11270400 148948140     27.79   2767604  19393604         0
01:17:01 AM 497704544 495901156  29809528      5.65        24  11276508 148948140     27.79   2767612  19399792         0
01:17:03 AM 497694456 495891040  29819616      5.65        24  11270340 148929908     27.79   2767584  19409064         0
01:17:05 AM 497694656 495891260  29819416      5.65        24  11270580 148929908     27.79   2767648  19409176         0
01:17:07 AM 497693796 495890420  29820276      5.65        24  11270400 148994300     27.80   2767608  19409632         0
01:17:09 AM 497693048 495889716  29821024      5.65        24  11270460 148994300     27.80   2767608  19410324         0
01:17:11 AM 497674468 495871172  29839604      5.66        24  11270460 148855328     27.78   2767632  19429032         0
01:17:13 AM 497673280 495869960  29840792      5.66        24  11270400 148855328     27.78   2767596  19429724         0
01:17:15 AM 497673736 495870444  29840336      5.66        24  11270400 148919720     27.79   2767632  19429744         0
