Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:23:35 PM     all     23.30      0.00     25.12      0.00      0.00     51.58
11:23:37 PM     all     23.64      0.00     25.56      0.00      0.00     50.81
11:23:39 PM     all     23.52      0.00     25.43      0.00      0.00     51.05
11:23:41 PM     all     23.46      0.00     25.52      0.00      0.00     51.02
11:23:43 PM     all     23.73      0.00     23.39      0.00      0.00     52.88
11:23:45 PM     all     23.47      0.00     24.80      0.00      0.00     51.73
11:23:47 PM     all     23.51      0.00     25.84      0.00      0.00     50.66
11:23:49 PM     all     23.68      0.00     25.02      0.00      0.00     51.30
11:23:51 PM     all     23.05      0.00     26.32      0.00      0.00     50.63
11:23:53 PM     all     24.08      0.00     25.43      0.00      0.00     50.49
11:23:55 PM     all     22.64      0.00     26.43      0.00      0.00     50.93
11:23:57 PM     all     23.89      0.00     24.43      0.00      0.00     51.68
11:23:59 PM     all     24.28      0.00     24.75      0.00      0.00     50.98
11:24:01 PM     all     22.91      0.00     25.79      0.00      0.00     51.30
11:24:03 PM     all     23.07      0.00     25.64      0.00      0.00     51.29
11:24:05 PM     all     22.17      0.00     23.84      0.00      0.00     53.99
11:24:07 PM     all     23.10      0.00     25.43      0.00      0.00     51.47
11:24:09 PM     all     22.55      0.00     24.07      0.00      0.00     53.38
11:24:11 PM     all     23.88      0.00     24.84      0.00      0.00     51.28
11:24:13 PM     all     23.27      0.00     25.41      0.00      0.00     51.32
11:24:15 PM     all     23.40      0.00     25.87      0.00      0.00     50.73
11:24:17 PM     all     23.42      0.00     24.46      0.00      0.00     52.12
11:24:19 PM     all     23.83      0.00     25.23      0.00      0.00     50.94
11:24:21 PM     all     23.21      0.00     24.52      0.00      0.00     52.27
11:24:23 PM     all     23.27      0.00     25.81      0.00      0.00     50.92
11:24:25 PM     all     23.89      0.00     24.58      0.00      0.00     51.52
11:24:27 PM     all     23.24      0.00     26.09      0.00      0.00     50.67
11:24:29 PM     all     23.09      0.00     26.06      0.00      0.00     50.85
11:24:31 PM     all     23.72      0.00     25.06      0.00      0.00     51.23
11:24:33 PM     all     23.51      0.00     26.14      0.00      0.00     50.34
11:24:35 PM     all     23.43      0.00     25.34      0.00      0.00     51.23
11:24:37 PM     all     23.62      0.00     24.91      0.00      0.00     51.47
11:24:39 PM     all     23.66      0.00     24.61      0.00      0.00     51.73
11:24:41 PM     all     23.19      0.00     25.32      0.00      0.00     51.49
11:24:43 PM     all     22.93      0.00     24.90      0.00      0.00     52.17
11:24:45 PM     all     22.08      0.00     26.72      0.00      0.00     51.20
11:24:47 PM     all     23.46      0.00     26.11      0.00      0.00     50.43
11:24:49 PM     all     24.76      0.00     24.63      0.00      0.00     50.61
11:24:51 PM     all     22.97      0.00     26.32      0.00      0.00     50.71
11:24:53 PM     all     23.27      0.00     23.88      0.00      0.00     52.86
11:24:55 PM     all     23.58      0.00     24.63      0.00      0.00     51.79
11:24:57 PM     all     23.16      0.00     24.98      0.00      0.00     51.86
