Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:17:47 PM     all      7.11      0.00      1.14      0.00      0.00     91.74
01:17:49 PM     all      7.21      0.00      1.04      0.00      0.00     91.75
01:17:51 PM     all      7.12      0.00      1.12      0.00      0.00     91.77
01:17:53 PM     all      7.17      0.00      1.12      0.00      0.00     91.72
01:17:55 PM     all      7.18      0.00      1.15      0.00      0.00     91.67
01:17:57 PM     all      7.11      0.00      1.09      0.00      0.00     91.80
01:17:59 PM     all      7.18      0.00      1.17      0.00      0.00     91.65
01:18:01 PM     all      7.18      0.00      1.09      0.00      0.00     91.73
01:18:03 PM     all      7.15      0.00      1.12      0.00      0.00     91.72
01:18:05 PM     all      7.12      0.00      1.20      0.00      0.00     91.69
01:18:07 PM     all      7.15      0.00      1.14      0.00      0.00     91.70
01:18:09 PM     all      7.18      0.00      1.12      0.00      0.00     91.71
01:18:11 PM     all      7.17      0.00      1.07      0.00      0.00     91.76
01:18:13 PM     all      7.17      0.00      1.06      0.00      0.00     91.77
01:18:15 PM     all      7.17      0.00      1.18      0.00      0.00     91.65
01:18:17 PM     all      7.17      0.00      1.05      0.00      0.00     91.78
01:18:19 PM     all      7.17      0.00      1.14      0.00      0.00     91.69
01:18:21 PM     all      7.13      0.00      1.20      0.00      0.00     91.68
01:18:23 PM     all      7.17      0.00      1.11      0.00      0.00     91.72
01:18:25 PM     all      7.13      0.00      1.18      0.00      0.00     91.69
01:18:27 PM     all      7.13      0.00      1.12      0.00      0.00     91.76
01:18:29 PM     all      7.21      0.00      1.12      0.00      0.00     91.68
01:18:31 PM     all      7.17      0.00      1.08      0.00      0.00     91.75
01:18:33 PM     all      7.11      0.00      1.11      0.00      0.00     91.78
01:18:35 PM     all      7.34      0.00      1.22      0.00      0.00     91.44
01:18:37 PM     all      7.13      0.00      1.19      0.00      0.00     91.68
01:18:39 PM     all      7.19      0.00      1.08      0.00      0.00     91.73
01:18:41 PM     all      7.08      0.00      1.18      0.00      0.00     91.74
01:18:43 PM     all      7.13      0.00      1.19      0.00      0.00     91.68
01:18:45 PM     all      7.19      0.00      1.08      0.00      0.00     91.73
01:18:47 PM     all      7.12      0.00      1.19      0.00      0.00     91.69
01:18:49 PM     all      7.19      0.00      1.05      0.00      0.00     91.76
01:18:51 PM     all      7.12      0.00      1.11      0.00      0.00     91.77
01:18:53 PM     all      7.11      0.00      1.16      0.00      0.00     91.73
01:18:55 PM     all      7.15      0.00      1.15      0.00      0.00     91.69
01:18:57 PM     all      7.16      0.00      1.09      0.00      0.00     91.75
01:18:59 PM     all      7.09      0.00      1.24      0.00      0.00     91.67
01:19:01 PM     all      7.21      0.00      1.11      0.00      0.00     91.68
01:19:03 PM     all      7.14      0.00      1.07      0.00      0.00     91.79
01:19:05 PM     all      7.23      0.00      1.16      0.00      0.00     91.60
01:19:07 PM     all      7.12      0.00      1.11      0.00      0.00     91.77
01:19:09 PM     all      7.12      0.00      1.14      0.00      0.00     91.73
01:19:11 PM     all      7.15      0.00      1.13      0.00      0.00     91.73
01:19:13 PM     all      7.14      0.00      1.13      0.00      0.00     91.74
01:19:15 PM     all      7.10      0.00      1.16      0.00      0.00     91.74
01:19:17 PM     all      7.12      0.00      1.16      0.00      0.00     91.72
01:19:19 PM     all      7.17      0.00      1.09      0.00      0.00     91.74
01:19:21 PM     all      7.07      0.00      1.14      0.00      0.00     91.78
01:19:23 PM     all      7.16      0.00      1.15      0.00      0.00     91.69
01:19:25 PM     all      7.14      0.00      1.18      0.00      0.00     91.68
01:19:27 PM     all      7.19      0.00      1.17      0.00      0.00     91.64
01:19:29 PM     all      7.17      0.00      1.17      0.00      0.00     91.66
01:19:31 PM     all      7.13      0.00      1.13      0.00      0.00     91.74
01:19:33 PM     all      7.11      0.00      1.05      0.00      0.00     91.85
01:19:35 PM     all      7.24      0.00      1.31      0.00      0.00     91.44
01:19:37 PM     all      7.17      0.00      1.10      0.00      0.00     91.73
01:19:39 PM     all      7.15      0.00      1.23      0.00      0.00     91.62
01:19:41 PM     all      7.11      0.00      1.12      0.00      0.00     91.77
01:19:43 PM     all      7.15      0.00      1.12      0.00      0.00     91.74
