Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:16:11 PM 502764340 501286852  25470712      4.82        24   8652344  20024900      3.73   3459992  12415960         0
04:16:13 PM 502859088 501381600  25375964      4.80        24   8652344  19959572      3.72   3460008  12321868         0
04:16:15 PM 503107848 501630360  25127204      4.76        24   8652344  19725508      3.68   3459992  12073480         0
04:16:17 PM 502843048 501365560  25392004      4.81        24   8652344  19964932      3.72   3460016  12338244         0
04:16:19 PM 502984268 501506780  25250784      4.78        24   8652344  19849092      3.70   3459980  12196816         0
04:16:21 PM 502826256 501348772  25408796      4.81        24   8652344  19970172      3.72   3460008  12354680         0
04:16:23 PM 502909188 501431704  25325864      4.79        24   8652344  19852420      3.70   3459984  12272904         0
04:16:25 PM 502810384 501332900  25424668      4.81        24   8652344  19995132      3.73   3460016  12370532         0
04:16:27 PM 502893200 501415716  25341852      4.80        24   8652344  19936216      3.72   3459980  12287328         0
04:16:29 PM 502795396 501317912  25439656      4.82        24   8652344  20024804      3.73   3460008  12384972         0
04:16:31 PM 502880748 501403272  25354304      4.80        24   8652344  19933728      3.71   3459988  12299984         0
04:16:33 PM 502769896 501292420  25465156      4.82        24   8652352  20055424      3.74   3460000  12411300         0
04:16:35 PM 502860624 501383148  25374428      4.80        24   8652352  19937532      3.72   3459984  12320732         0
04:16:37 PM 503107764 501630288  25127288      4.76        24   8652352  19697316      3.67   3459992  12073324         0
04:16:39 PM 502843272 501365800  25391780      4.81        24   8652352  19963556      3.72   3459984  12338048         0
04:16:41 PM 502968712 501491244  25266340      4.78        24   8652352  19829968      3.70   3460020  12211412         0
04:16:43 PM 502825232 501347764  25409820      4.81        24   8652352  19949588      3.72   3460000  12355880         0
04:16:45 PM 502905760 501428292  25329292      4.80        24   8652352  19825576      3.69   3460024  12275812         0
04:16:47 PM 502804184 501326716  25430868      4.81        24   8652352  19951024      3.72   3460020  12377000         0
