Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
09:12:23 AM 1013510400 1010399304  42769776      4.05        24  17916812 221526412     20.81   2836272  31030516         0
09:12:25 AM 1013468204 1010357048  42811972      4.05        24  17916812 221596356     20.81   2836296  31073032         0
09:12:27 AM 1013508380 1010397268  42771796      4.05        24  17916812 221552412     20.81   2836272  31031720         0
09:12:29 AM 1013505976 1010394904  42774200      4.05        24  17916824 221882564     20.84   2836288  31033536         0
09:12:31 AM 1013507688 1010396676  42772488      4.05        24  17916824 221877988     20.84   2836280  31032300         0
09:12:33 AM 1013276148 1010165180  43004028      4.07        24  18146648 222039060     20.86   2872584  31227632         0
09:12:35 AM 1013507156 1010396312  42773020      4.05        24  17916824 221808660     20.83   2836280  31032796         0
09:12:37 AM 1013289560 1010178648  42990616      4.07        24  18018632 221948208     20.85   2836280  31250364         0
09:12:39 AM 1013506392 1010395500  42773784      4.05        24  17916824 221801524     20.83   2836280  31033692         0
09:12:41 AM 1013506068 1010395240  42774108      4.05        24  17916824 221809220     20.83   2836316  31034824         0
09:12:43 AM 1013247496 1010136684  43032680      4.07        24  18030224 222035368     20.85   2836276  31292964         0
09:12:45 AM 1013503672 1010392932  42776504      4.05        24  17916824 221767156     20.83   2836276  31035904         0
09:12:47 AM 1013131424 1010020712  43148752      4.08        24  18088184 222086944     20.86   2836284  31406268         0
09:12:49 AM 1013503792 1010393252  42776384      4.05        24  17916824 221710484     20.82   2836276  31036040         0
09:12:51 AM 1013502368 1010391852  42777808      4.05        24  17916824 221642904     20.82   2836288  31036936         0
09:12:53 AM 1013337680 1010227228  42942496      4.07        24  17965712 221777304     20.83   2836288  31201076         0
09:12:55 AM 1013501780 1010391328  42778396      4.05        24  17916824 221598816     20.81   2836272  31037636         0
09:12:57 AM 1013286144 1010175708  42994032      4.07        24  18016424 221747780     20.83   2836256  31252372         0
09:12:59 AM 1013500692 1010390272  42779484      4.05        24  17916824 221479104     20.80   2836272  31038016         0
09:13:01 AM 1013499116 1010388828  42781060      4.05        24  17917112 221562752     20.81   2836300  31039220         0
09:13:03 AM 1013384696 1010274400  42895480      4.06        24  18032064 221679664     20.82   2836308  31154560         0
09:13:05 AM 1013498640 1010388224  42781536      4.05        24  17916824 221478384     20.80   2836292  31039812         0
09:13:07 AM 1013381224 1010270988  42898952      4.06        24  18031732 221487700     20.80   2836276  31156796         0
09:13:09 AM 1013382076 1010271768  42898100      4.06        24  18032060 221739116     20.83   2836612  31156456         0
09:13:11 AM 1013496828 1010386600  42783348      4.05        24  17916824 221505700     20.81   2836300  31041716         0
09:13:13 AM 1013496064 1010385872  42784112      4.05        24  17916992 221682756     20.82   2836300  31042640         0
09:13:15 AM 1013316416 1010206260  42963760      4.07        24  17980328 221795616     20.83   2836296  31222116         0
09:13:17 AM 1013264868 1010154828  43015308      4.07        24  18146472 221869880     20.84   2893764  31216124         0
09:13:19 AM 1013494588 1010384648  42785588      4.05        24  17916824 221754480     20.83   2836276  31042924         0
09:13:21 AM 1013494732 1010384784  42785444      4.05        24  17916824 221876792     20.84   2836284  31044124         0
09:13:23 AM 1013494372 1010384452  42785804      4.05        24  17916824 221764136     20.83   2836284  31044084         0
09:13:25 AM 1013378580 1010268688  42901596      4.06        24  18031736 221879300     20.84   2877612  31118000         0
09:13:27 AM 1013366380 1010256560  42913796      4.06        24  18031736 222063112     20.86   2836312  31171992         0
09:13:29 AM 1013494484 1010384544  42785692      4.05        24  17916824 221864884     20.84   2836292  31044400         0
09:13:31 AM 1013141904 1010032016  43138272      4.08        24  18036776 222024720     20.85   2836288  31395884         0
09:13:33 AM 1013490976 1010380996  42789200      4.05        24  17916824 221793256     20.83   2836312  31047200         0
09:13:35 AM 1013492156 1010382200  42788020      4.05        24  17916824 221793256     20.83   2836288  31047132         0
09:13:37 AM 1013376488 1010266656  42903688      4.06        24  18031800 221937880     20.85   2836520  31162984         0
09:13:39 AM 1013490536 1010380624  42789640      4.05        24  17916824 221772840     20.83   2836296  31048344         0
09:13:41 AM 1013489712 1010379868  42790464      4.05        24  17917112 221717316     20.83   2836292  31048964         0
09:13:43 AM 1013488972 1010379148  42791204      4.05        24  17916824 221717316     20.83   2836292  31049812         0
09:13:45 AM 1013486912 1010377128  42793264      4.05        24  17916824 221830332     20.84   2836316  31052060         0
09:13:47 AM 1013486160 1010376400  42794016      4.05        24  17916824 221621184     20.82   2836284  31051752         0
09:13:49 AM 1013371000 1010261196  42909176      4.06        24  18031736 221754836     20.83   2836308  31167356         0
09:13:51 AM 1013486340 1010376596  42793836      4.05        24  17917152 221639424     20.82   2836316  31052100         0
09:13:53 AM 1013485516 1010375732  42794660      4.05        24  17916824 221639424     20.82   2836300  31053460         0
09:13:55 AM 1013273720 1010163968  43006456      4.07        24  18012584 221860952     20.84   2836276  31264732         0
09:13:57 AM 1013485120 1010375412  42795056      4.05        24  17917212 221615772     20.82   2836608  31053196         0
09:13:59 AM 1013254732 1010145036  43025444      4.07        24  18030228 221759808     20.83   2836288  31281760         0
09:14:01 AM 1013482828 1010373240  42797348      4.05        24  17916828 221721276     20.83   2836280  31054308         0
09:14:03 AM 1013288440 1010178888  42991736      4.07        24  17996784 221977668     20.85   2836328  31248988         0
09:14:05 AM 1013466852 1010357332  42813324      4.05        24  17916828 221835520     20.84   2836288  31069452         0
09:14:07 AM 1013481296 1010371844  42798880      4.05        24  17916828 221762032     20.83   2836296  31055920         0
09:14:09 AM 1013365600 1010256160  42914576      4.06        24  18031740 221930408     20.85   2836320  31170720         0
09:14:11 AM 1013480824 1010371452  42799352      4.05        24  17916828 221723168     20.83   2836292  31056056         0
09:14:13 AM 1013479784 1010370488  42800392      4.05        24  17917152 221733924     20.83   2836316  31057548         0
09:14:15 AM 1013183268 1010073960  43096908      4.08        24  18096252 221956544     20.85   2836308  31352756         0
09:14:17 AM 1013479420 1010370200  42800756      4.05        24  17916828 221722736     20.83   2836292  31057544         0
09:14:19 AM 1013363808 1010254768  42916368      4.06        24  18031384 221877260     20.84   2937116  31070896         0
09:14:21 AM 1013478248 1010369196  42801928      4.05        24  17916832 221766232     20.83   2836308  31058772         0
09:14:23 AM 1013259032 1010150048  43021144      4.07        24  18019288 221816012     20.83   2836332  31276720         0
09:14:25 AM 1013478104 1010369120  42802072      4.05        24  17916484 221587600     20.81   2836284  31058884         0
09:14:27 AM 1013475968 1010366904  42804208      4.05        24  17916828 221626796     20.82   2836292  31059376         0
09:14:29 AM 1013475948 1010367004  42804228      4.05        24  17917156 221614688     20.82   2836324  31060736         0
09:14:31 AM 1013392240 1010283232  42887936      4.06        24  17916828 221728064     20.83   2836312  31143072         0
09:14:33 AM 1013360748 1010251740  42919428      4.06        24  18031740 221703184     20.82   2836304  31176276         0
09:14:35 AM 1013475684 1010366688  42804492      4.05        24  17916828 221556848     20.81   2836312  31061472         0
09:14:37 AM 1013193408 1010084496  43086768      4.08        24  17991632 221955312     20.85   2836312  31343524         0
09:14:39 AM 1013283392 1010174416  42996784      4.07        24  18031984 221765828     20.83   2836288  31253136         0
09:14:41 AM 1013473864 1010364916  42806312      4.05        24  17916828 221641044     20.82   2836284  31062664         0
09:14:43 AM 1013473384 1010364512  42806792      4.05        24  17916828 221490948     20.80   2836300  31062912         0
09:14:45 AM 1013437660 1010328828  42842516      4.06        24  17916828 221676940     20.82   2836300  31098768         0
09:14:47 AM 1013356208 1010247396  42923968      4.06        24  18031740 221674080     20.82   2836316  31179848         0
09:14:49 AM 1013471908 1010363208  42808268      4.05        24  17917156 221639472     20.82   2836332  31064980         0
09:14:51 AM 1013284620 1010175784  42995556      4.07        24  17990412 221688968     20.82   2836292  31252328         0
09:14:53 AM 1013471640 1010362840  42808536      4.05        24  17916828 221454020     20.80   2836284  31064864         0
09:14:55 AM 1013286776 1010178024  42993400      4.07        24  17983992 221647152     20.82   2836308  31249276         0
09:14:57 AM 1013468864 1010360124  42811312      4.05        24  17916828 221531912     20.81   2836292  31067240         0
09:14:59 AM 1013107292 1009998612  43172884      4.09        24  18046936 221699328     20.82   2836316  31427124         0
09:15:01 AM 1013467876 1010359224  42812300      4.05        24  17916828 221426364     20.80   2836308  31067368         0
09:15:03 AM 1013467400 1010358776  42812776      4.05        24  17916828 221426364     20.80   2836284  31067308         0
09:15:05 AM 1013466740 1010358076  42813436      4.05        24  17916828 221507660     20.81   2836284  31068952         0
09:15:07 AM 1013467236 1010358592  42812940      4.05        24  17916828 221507660     20.81   2836292  31068368         0
09:15:09 AM 1013349920 1010241324  42930256      4.06        24  18032064 221765808     20.83   2836292  31185044         0
09:15:11 AM 1013465816 1010357272  42814360      4.05        24  17916828 221748284     20.83   2836308  31068968         0
09:15:13 AM 1013465404 1010356840  42814772      4.05        24  17916828 221676668     20.82   2836284  31070088         0
09:15:15 AM 1013464548 1010356068  42815628      4.05        24  17916828 221604216     20.81   2836316  31070120         0
09:15:17 AM 1013341364 1010232916  42938812      4.07        24  17924892 221788412     20.83   2836284  31193864         0
09:15:19 AM 1013462196 1010353916  42817980      4.05        24  17916940 221642196     20.82   2836316  31072620         0
09:15:21 AM 1013462736 1010354488  42817440      4.05        24  17916828 221673496     20.82   2836300  31071716         0
09:15:23 AM 1013461812 1010353580  42818364      4.05        24  17916788 221750028     20.83   2836300  31072968         0
