Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:04:59 PM 493647700 494735072  33866372      6.42        24  14217780  71606544     13.36   3551284  22188192         0
12:05:01 PM 493604356 494691512  33909716      6.43        24  14255252  71499620     13.34   3551316  22232104         0
12:05:03 PM 493637484 494724568  33876588      6.42        24  14217952  71590036     13.36   3551312  22198320         0
12:05:05 PM 493632264 494719360  33881808      6.42        24  14218116  71543740     13.35   3551300  22203236         0
12:05:07 PM 493590736 494677760  33923336      6.43        24  14255248  71676352     13.37   3551320  22245292         0
12:05:09 PM 493622464 494709384  33891608      6.42        24  14217944  71769364     13.39   3551288  22213500         0
12:05:11 PM 493580580 494667316  33933492      6.43        24  14255412  71796600     13.40   3551320  22256356         0
12:05:13 PM 493613756 494700388  33900316      6.43        24  14217948  71626012     13.37   3551304  22223104         0
12:05:15 PM 493609508 494695904  33904564      6.43        24  14217772  71685000     13.38   3551292  22228092         0
12:05:17 PM 493567124 494653336  33946948      6.44        24  14255756  71571136     13.36   3551312  22270912         0
12:05:19 PM 493598880 494684940  33915192      6.43        24  14217948  71669116     13.37   3551320  22238728         0
12:05:21 PM 493557624 494643540  33956448      6.44        24  14255408  71545652     13.35   3551288  22281128         0
12:05:23 PM 493589612 494675348  33924460      6.43        24  14218120  71749364     13.39   3551336  22249724         0
12:05:25 PM 493585832 494671496  33928240      6.43        24  14217944  71680548     13.38   3551304  22253276         0
12:05:27 PM 493544564 494630072  33969508      6.44        24  14255412  71535280     13.35   3551308  22295688         0
12:05:29 PM 493576208 494661644  33937864      6.43        24  14217940  71572836     13.36   3551276  22263388         0
12:05:31 PM 493532568 494617912  33981504      6.44        24  14255416  71672288     13.37   3551324  22307468         0
12:05:33 PM 493564744 494650000  33949328      6.44        24  14217948  71676488     13.37   3551308  22275264         0
12:05:35 PM 493565552 494650680  33948520      6.44        24  14217776  71578492     13.36   3551296  22274940         0
12:05:37 PM 493523692 494608736  33990380      6.44        24  14255760  71658272     13.37   3551320  22317232         0
12:05:39 PM 493555264 494640260  33958808      6.44        24  14217948  71461948     13.33   3551320  22285376         0
12:05:41 PM 493513472 494598460  34000600      6.45        24  14255756  71618244     13.36   3551312  22327396         0
12:05:43 PM 493542932 494627824  33971140      6.44        24  14218408  71778872     13.39   3551288  22297304         0
12:05:45 PM 493539632 494624444  33974440      6.44        24  14218080  71662000     13.37   3551296  22300728         0
12:05:47 PM 493497944 494582668  34016128      6.45        24  14255548  71714420     13.38   3551304  22342480         0
12:05:49 PM 493532744 494617260  33981328      6.44        24  14217780  71710632     13.38   3551136  22308464         0
12:05:51 PM 493490484 494574964  34023588      6.45        24  14255248  71581988     13.36   3551160  22350608         0
12:05:53 PM 493524416 494608724  33989656      6.44        24  14217556  71614796     13.36   3551084  22316952         0
12:05:55 PM 493519268 494603500  33994804      6.44        24  14217896  71720632     13.38   3551084  22322104         0
12:05:57 PM 493477400 494561548  34036672      6.45        24  14255184  71818008     13.40   3551076  22364688         0
12:05:59 PM 493502320 494588696  34011752      6.45        24  14217732  71752864     13.39   3551080  22334272         0
12:06:01 PM 493461144 494547516  34052928      6.46        24  14255200  71852444     13.41   3551120  22376504         0
12:06:03 PM 493494708 494580956  34019364      6.45        24  14217816  71695708     13.38   3551020  22343024         0
12:06:05 PM 493490044 494576168  34024028      6.45        24  14217812  71560412     13.35   3551028  22348440         0
12:06:07 PM 493449148 494535172  34064924      6.46        24  14255068  71711224     13.38   3550952  22389204         0
12:06:09 PM 493480504 494566364  34033568      6.45        24  14217388  71646948     13.37   3550924  22357992         0
12:06:11 PM 493440080 494525752  34073992      6.46        24  14254940  71722380     13.38   3550868  22399660         0
12:06:13 PM 493471320 494556976  34042752      6.45        24  14217468  71619992     13.36   3550856  22367260         0
12:06:15 PM 493469632 494555180  34044440      6.45        24  14217644  71414056     13.33   3550836  22369464         0
12:06:17 PM 493434640 494516240  34079432      6.46        24  14245232  71528508     13.35   3547040  22407628         0
12:06:19 PM 493467384 494548904  34046688      6.45        24  14213476  71478712     13.34   3547164  22376200         0
12:06:21 PM 493422628 494504140  34091444      6.46        24  14251284  71571392     13.36   3547192  22420124         0
12:06:23 PM 493455860 494537340  34058212      6.46        24  14213600  71700264     13.38   3547136  22387476         0
12:06:25 PM 493451936 494533284  34062136      6.46        24  14213736  71571184     13.36   3547116  22392160         0
12:06:27 PM 493409740 494489460  34104332      6.47        24  14248736  71512868     13.34   3545500  22435624         0
12:06:29 PM 493444156 494523692  34069916      6.46        24  14211860  71507116     13.34   3545376  22401248         0
12:06:31 PM 493402056 494481372  34112016      6.47        24  14249236  71396008     13.32   3545316  22443576         0
12:06:33 PM 493433832 494513104  34080240      6.46        24  14211768  71626008     13.37   3545296  22411024         0
12:06:35 PM 493429640 494508232  34084432      6.46        24  14211096  71708388     13.38   3544632  22416156         0
12:06:37 PM 493384892 494463520  34129180      6.47        24  14248504  71784480     13.40   3544644  22459636         0
12:06:39 PM 493415892 494501020  34098180      6.46        24  14217572  71734256     13.39   3551268  22423688         0
12:06:41 PM 493371864 494456908  34142208      6.47        24  14255216  71608584     13.36   3551316  22467484         0
12:06:43 PM 493406480 494491456  34107592      6.47        24  14217748  71486324     13.34   3551284  22433356         0
12:06:45 PM 493401776 494486712  34112296      6.47        24  14217920  71400700     13.32   3551288  22438468         0
12:06:47 PM 493361472 494446332  34152600      6.47        24  14254876  71617664     13.36   3551260  22478828         0
12:06:49 PM 493392468 494477288  34121604      6.47        24  14217916  71684420     13.38   3551300  22447256         0
12:06:51 PM 493353108 494437932  34160964      6.48        24  14255044  71752212     13.39   3551268  22487524         0
12:06:53 PM 493384560 494469372  34129512      6.47        24  14217744  71689280     13.38   3551276  22455520         0
12:06:55 PM 493381064 494465852  34133008      6.47        24  14217748  71611132     13.36   3551268  22459692         0
12:06:57 PM 493343936 494428644  34170136      6.48        24  14248996  71579148     13.36   3551288  22497140         0
12:06:59 PM 493370988 494455628  34143084      6.47        24  14217572  71656020     13.37   3551252  22469364         0
12:07:01 PM 493327496 494412128  34186576      6.48        24  14255392  71573732     13.36   3551292  22512484         0
12:07:03 PM 493360076 494444636  34153996      6.47        24  14217576  71587112     13.36   3551276  22480192         0
12:07:05 PM 493354568 494439096  34159504      6.48        24  14217920  71615164     13.36   3551284  22486284         0
12:07:07 PM 493314632 494399208  34199440      6.48        24  14254720  71618580     13.36   3551284  22526908         0
12:07:09 PM 493346528 494431284  34167544      6.48        24  14217752  71769132     13.39   3551276  22494376         0
12:07:11 PM 493305428 494389992  34208644      6.48        24  14255216  71882256     13.41   3551268  22536420         0
12:07:13 PM 493337704 494422144  34176368      6.48        24  14217580  71506036     13.34   3551304  22503828         0
12:07:15 PM 493334556 494419064  34179516      6.48        24  14217920  71541444     13.35   3551268  22506980         0
12:07:17 PM 493292540 494376872  34221532      6.49        24  14255044  71550212     13.35   3551272  22549484         0
12:07:19 PM 493326108 494410516  34187964      6.48        24  14217752  71512820     13.34   3551264  22515900         0
12:07:21 PM 493282124 494366360  34231948      6.49        24  14255220  71519904     13.35   3551380  22559968         0
12:07:23 PM 493316120 494400340  34197952      6.48        24  14217580  71445836     13.33   3551280  22526232         0
12:07:25 PM 493310664 494394856  34203408      6.48        24  14217924  71454096     13.33   3551280  22531892         0
12:07:27 PM 493275948 494360056  34238124      6.49        24  14248832  71907200     13.42   3551264  22566804         0
12:07:29 PM 493302336 494386332  34211736      6.49        24  14217592  71736184     13.39   3551284  22539736         0
12:07:31 PM 493261308 494345216  34252764      6.49        24  14255060  71598140     13.36   3551276  22581260         0
12:07:33 PM 493286372 494370292  34227700      6.49        24  14217960  71778224     13.39   3551324  22554688         0
12:07:35 PM 493281244 494365124  34232828      6.49        24  14217788  71607232     13.36   3551308  22559484         0
12:07:37 PM 493252604 494336452  34261468      6.49        24  14242816  71676492     13.37   3551304  22588892         0
12:07:39 PM 493274988 494358844  34239084      6.49        24  14217616  71711376     13.38   3551304  22566828         0
12:07:41 PM 493232928 494316832  34281144      6.50        24  14255260  71599804     13.36   3551320  22608600         0
12:07:43 PM 493264576 494348432  34249496      6.49        24  14217788  71679288     13.38   3551328  22577372         0
12:07:45 PM 493260304 494344136  34253768      6.49        24  14217956  71647916     13.37   3551296  22581036         0
12:07:47 PM 493221224 494305056  34292848      6.50        24  14252232  71526700     13.35   3551320  22620716         0
12:07:49 PM 493251672 494335504  34262400      6.50        24  14217784  71458768     13.33   3551288  22590248         0
12:07:51 PM 493209312 494293144  34304760      6.50        24  14255256  71573404     13.36   3551328  22632948         0
12:07:53 PM 493240688 494324568  34273384      6.50        24  14217616  71679012     13.38   3551320  22600484         0
12:07:55 PM 493238012 494321900  34276060      6.50        24  14217956  71635572     13.37   3551312  22603932         0
12:07:57 PM 493195432 494279384  34318640      6.51        24  14255596  71614672     13.36   3551324  22645780         0
12:07:59 PM 493229092 494312996  34284980      6.50        24  14217620  71742140     13.39   3551312  22612500         0
12:08:01 PM 493188216 494272080  34325856      6.51        24  14255256  71534308     13.35   3551304  22653788         0
12:08:03 PM 493218704 494302560  34295368      6.50        24  14217788  71738700     13.39   3551340  22622600         0
12:08:05 PM 493216480 494300336  34297592      6.50        24  14217616  71870320     13.41   3551292  22625684         0
12:08:07 PM 493171284 494255140  34342788      6.51        24  14255256  71762216     13.39   3551332  22670692         0
12:08:09 PM 493205864 494289768  34308208      6.50        24  14217616  71574316     13.36   3551292  22636008         0
12:08:11 PM 493162704 494246592  34351368      6.51        24  14255252  71685472     13.38   3551308  22679032         0
12:08:13 PM 493195440 494279320  34318632      6.51        24  14217620  71649264     13.37   3551316  22646228         0
