Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

05:19:00 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
06:34:18 AM 1017302504 1014202340  38977672      3.69        24  16344980 217942772     20.47   2977668  27184988         0
06:34:20 AM 1017301792 1014201676  38978384      3.69        24  16345196 217894228     20.47   2977708  27185912         0
06:34:22 AM 1017300528 1014200420  38979648      3.69        24  16345104 217878336     20.46   2977676  27185964         0
06:34:24 AM 1017301728 1014201540  38978448      3.69        24  16344980 217879548     20.46   2977676  27185964         0
06:34:26 AM 1017234108 1014133904  39046068      3.70        24  16344980 217888568     20.47   2977676  27252792         0
06:34:28 AM 1017035736 1013936132  39244440      3.72        24  16493156 218123096     20.49   2977676  27450132         0
06:34:30 AM 1017300312 1014200188  38979864      3.69        24  16344980 218045776     20.48   2977668  27186856         0
06:34:32 AM 1017259240 1014159236  39020936      3.69        24  16385244 218130060     20.49   3017996  27187836         0
06:34:34 AM 1017190932 1014090816  39089244      3.70        24  16377236 218070848     20.48   2977684  27296472         0
06:34:36 AM 1017299604 1014199508  38980572      3.69        24  16344968 217911028     20.47   2977676  27187944         0
06:34:38 AM 1017221336 1014121256  39058840      3.70        24  16421588 217985764     20.47   2977684  27265812         0
06:34:40 AM 1017173088 1014072976  39107088      3.70        24  16394372 217835464     20.46   2977668  27314308         0
06:34:42 AM 1017298148 1014198196  38982028      3.69        24  16344980 217794156     20.46   2977672  27188844         0
06:34:44 AM 1017149764 1014049812  39130412      3.70        24  16399916 217870936     20.46   2977684  27337288         0
06:34:46 AM 1017297656 1014197616  38982520      3.69        24  16344980 217717108     20.45   2977676  27189444         0
06:34:48 AM 1017296920 1014196816  38983256      3.69        24  16345196 217952872     20.47   2977872  27191156         0
06:34:50 AM 1017295912 1014195744  38984264      3.69        24  16344984 217900708     20.47   2977672  27190700         0
06:34:52 AM 1017295952 1014195736  38984224      3.69        24  16344984 217923492     20.47   2977676  27190956         0
06:34:54 AM 1017293852 1014193836  38986324      3.69        24  16345200 217908380     20.47   2977700  27191736         0
06:34:56 AM 1017293676 1014193588  38986500      3.69        24  16344984 217908380     20.47   2977684  27192040         0
06:34:58 AM 1017249468 1014149380  39030708      3.70        24  16344984 217912544     20.47   2977688  27237720         0
06:35:00 AM 1017292008 1014191928  38988168      3.69        24  16344616 217946040     20.47   2977668  27194580         0
06:35:02 AM 1017293916 1014193836  38986260      3.69        24  16344984 217855672     20.46   2977684  27192792         0
06:35:04 AM 1017293748 1014193652  38986428      3.69        24  16344984 217886820     20.47   2977684  27193088         0
06:35:06 AM 1017094312 1013994188  39185864      3.71        24  16413992 217886072     20.47   2977676  27391340         0
06:35:08 AM 1017292324 1014192168  38987852      3.69        24  16344984 217806048     20.46   2977676  27194800         0
06:35:10 AM 1017291940 1014191768  38988236      3.69        24  16344984 217737400     20.45   2977684  27195148         0
06:35:12 AM 1017291616 1014191460  38988560      3.69        24  16344984 217824012     20.46   2977684  27195388         0
06:35:14 AM 1017291328 1014191260  38988848      3.69        24  16345200 217870744     20.46   2977708  27195660         0
06:35:16 AM 1017290732 1014190656  38989444      3.69        24  16344984 217870744     20.46   2977676  27195640         0
06:35:18 AM 1017088308 1013988096  39191868      3.71        24  16470192 218131496     20.49   3043732  27332492         0
06:35:20 AM 1017289828 1014189432  38990348      3.69        24  16344984 217867524     20.46   2977676  27197016         0
06:35:22 AM 1017290152 1014189748  38990024      3.69        24  16344984 217869312     20.46   2977676  27196596         0
06:35:24 AM 1017289416 1014189052  38990760      3.69        24  16344984 217877456     20.46   2977684  27197012         0
06:35:26 AM 1017053016 1013952676  39227160      3.71        24  16427640 218039808     20.48   2977692  27433892         0
06:35:28 AM 1017288456 1014188060  38991720      3.69        24  16344984 217883808     20.46   2977684  27198408         0
06:35:30 AM 1017210448 1014110140  39069728      3.70        24  16421348 217947840     20.47   3025572  27228848         0
06:35:32 AM 1017211000 1014110812  39069176      3.70        24  16345224 217883108     20.46   2977700  27275480         0
06:35:34 AM 1017286376 1014186180  38993800      3.69        24  16344984 217801436     20.46   2977676  27200288         0
06:35:36 AM 1017286264 1014185996  38993912      3.69        24  16344984 217930404     20.47   2977676  27200424         0
06:35:38 AM 1017286848 1014186492  38993328      3.69        24  16344984 217885692     20.47   2977676  27200916         0
06:35:40 AM 1017286008 1014185652  38994168      3.69        24  16344984 217925560     20.47   2977676  27201128         0
06:35:42 AM 1017285172 1014184800  38995004      3.69        24  16345200 218049500     20.48   2977700  27201716         0
06:35:44 AM 1017285740 1014185336  38994436      3.69        24  16344992 218055148     20.48   2977684  27201820         0
06:35:46 AM 1017285084 1014184840  38995092      3.69        24  16344992 218019952     20.48   2977692  27202244         0
06:35:48 AM 1017284688 1014184508  38995488      3.69        24  16344992 218026244     20.48   2977676  27202216         0
06:35:50 AM 1017285096 1014184964  38995080      3.69        24  16344992 217932644     20.47   2977696  27202932         0
06:35:52 AM 1017283164 1014183168  38997012      3.69        24  16345184 217944952     20.47   2977696  27203584         0
06:35:54 AM 1017283400 1014183364  38996776      3.69        24  16344988 217982464     20.47   2977680  27203112         0
06:35:56 AM 1017283252 1014183176  38996924      3.69        24  16344988 217982420     20.47   2977680  27203344         0
06:35:58 AM 1017180368 1014080220  39099808      3.70        24  16371412 218066080     20.48   2977700  27306592         0
06:36:00 AM 1017262164 1014161840  39018012      3.69        24  16344988 218204356     20.50   2977696  27225000         0
06:36:02 AM 1017155332 1014055008  39124844      3.70        24  16395892 218140060     20.49   2977696  27332228         0
06:36:04 AM 1017282208 1014181892  38997968      3.69        24  16344988 218059776     20.48   2977696  27205072         0
06:36:06 AM 1017160976 1014060724  39119200      3.70        24  16390000 218138768     20.49   2977840  27326880         0
06:36:08 AM 1017281888 1014181596  38998288      3.69        24  16344988 218136792     20.49   2977680  27205260         0
06:36:10 AM 1017281252 1014180960  38998924      3.69        24  16344988 218079084     20.48   2977688  27205796         0
06:36:12 AM 1017282076 1014181680  38998100      3.69        24  16344988 218075948     20.48   2977680  27205888         0
06:36:14 AM 1017281956 1014181544  38998220      3.69        24  16344988 218073340     20.48   2977696  27206212         0
06:36:16 AM 1017280540 1014180168  38999636      3.69        24  16344988 218063740     20.48   2977688  27206500         0
06:36:18 AM 1017280600 1014180260  38999576      3.69        24  16344988 217983192     20.47   2977680  27206724         0
06:36:20 AM 1017280428 1014180072  38999748      3.69        24  16344996 218031120     20.48   2977688  27207184         0
06:36:22 AM 1017204168 1014103804  39076008      3.70        24  16421604 217932300     20.47   2977696  27284744         0
06:36:24 AM 1017280104 1014179716  39000072      3.69        24  16344996 217857708     20.46   2977688  27207736         0
06:36:26 AM 1017280948 1014180592  38999228      3.69        24  16344996 217918472     20.47   2977704  27208116         0
06:36:28 AM 1017176112 1014075836  39104064      3.70        24  16421100 217852732     20.46   2977696  27312980         0
06:36:30 AM 1017280204 1014179888  38999972      3.69        24  16344996 217641808     20.44   2977684  27208660         0
06:36:32 AM 1017269760 1014169404  39010416      3.69        24  16344996 217715108     20.45   2977700  27219360         0
06:36:34 AM 1017199488 1014099132  39080688      3.70        24  16421480 217711176     20.45   2977700  27289328         0
06:36:36 AM 1017137208 1014036812  39142968      3.71        24  16407492 217813020     20.46   2977692  27351576         0
06:36:38 AM 1017147680 1014047268  39132496      3.70        24  16396404 217877620     20.46   2977700  27340920         0
06:36:40 AM 1017276276 1014175912  39003900      3.69        24  16344996 217876488     20.46   2977692  27213204         0
06:36:42 AM 1017275492 1014175144  39004684      3.69        24  16344996 217938732     20.47   2977700  27213508         0
06:36:44 AM 1017275240 1014174836  39004936      3.69        24  16344996 217874744     20.46   2977692  27213608         0
06:36:46 AM 1017274784 1014174340  39005392      3.69        24  16344996 217807456     20.46   2977692  27213916         0
06:36:48 AM 1017274220 1014173760  39005956      3.69        24  16344996 217752888     20.45   2977700  27214636         0
06:36:50 AM 1017197592 1014097148  39082584      3.70        24  16344996 217822888     20.46   2977700  27291100         0
06:36:52 AM 1017273724 1014173272  39006452      3.69        24  16344996 217742112     20.45   2977700  27214936         0
06:36:54 AM 1017273208 1014172852  39006968      3.69        24  16344996 217803088     20.46   2977692  27215152         0
06:36:56 AM 1017269936 1014169492  39010240      3.69        24  16344996 217881000     20.46   2977700  27217476         0
06:36:58 AM 1017272552 1014172052  39007624      3.69        24  16344996 217856060     20.46   2977684  27215748         0
06:37:00 AM 1017195296 1014094812  39084880      3.70        24  16421604 217759520     20.45   2977692  27293008         0
06:37:02 AM 1017271748 1014171304  39008428      3.69        24  16345216 217679792     20.45   2977708  27216672         0
06:37:04 AM 1017271288 1014170860  39008888      3.69        24  16345000 217680832     20.45   2977692  27216760         0
06:37:06 AM 1017271712 1014171276  39008464      3.69        24  16345000 217835368     20.46   2977700  27217060         0
06:37:08 AM 1017271196 1014170752  39008980      3.69        24  16345000 217854908     20.46   2977692  27217320         0
06:37:10 AM 1017270892 1014170408  39009284      3.69        24  16345000 217854892     20.46   2977692  27217744         0
06:37:12 AM 1017239488 1014139020  39040688      3.70        24  16345000 218077428     20.48   2977696  27248692         0
06:37:14 AM 1017199196 1014098792  39080980      3.70        24  16345000 218083316     20.48   2977684  27287504         0
06:37:16 AM 1017268796 1014168352  39011380      3.69        24  16345000 218006468     20.48   2977692  27218932         0
06:37:18 AM 1017269684 1014169192  39010492      3.69        24  16345000 218005200     20.48   2977692  27218712         0
06:37:20 AM 1017213900 1014113432  39066276      3.70        24  16345000 218054728     20.48   2977700  27273044         0
06:37:22 AM 1017230752 1014130196  39049424      3.70        24  16345000 218057400     20.48   2977692  27256640         0
06:37:24 AM 1017109768 1014009212  39170408      3.71        24  16421104 218044264     20.48   2977700  27377492         0
06:37:26 AM 1017236432 1014135932  39043744      3.70        24  16345000 217867292     20.46   2977700  27249616         0
06:37:28 AM 1017360784 1014260284  38919392      3.68        24  16345000 217866648     20.46   2977692  27125584         0
06:37:30 AM 1017412412 1014311924  38867764      3.68        24  16345000 217830676     20.46   2977696  27075224         0
06:37:32 AM 1017452368 1014351848  38827808      3.68        24  16345000 217832684     20.46   2977696  27034492         0
06:37:34 AM 1017478568 1014378040  38801608      3.67        24  16345000 217784032     20.46   2977696  27008240         0
06:37:36 AM 1017308644 1014208076  38971532      3.69        24  16433704 217953404     20.47   2977696  27178140         0
06:37:38 AM 1017439516 1014338948  38840660      3.68        24  16344976 217827936     20.46   2977680  27047528         0
06:37:40 AM 1017367928 1014267372  38912248      3.68        24  16345000 217863680     20.46   2977688  27119720         0
06:37:42 AM 1017306164 1014205620  38974012      3.69        24  16345000 218033692     20.48   2977696  27181204         0
06:37:44 AM 1017183928 1014083396  39096248      3.70        24  16345000 218139356     20.49   2977696  27303052         0
06:37:46 AM 1017103044 1014002528  39177132      3.71        24  16345000 218284488     20.50   2977696  27383756         0
06:37:48 AM 1017278516 1014178012  39001660      3.69        24  16345000 218164852     20.49   2977696  27208604         0
06:37:50 AM 1017279304 1014178772  39000872      3.69        24  16345004 218182520     20.49   2977704  27208708         0
06:37:52 AM 1017279060 1014178520  39001116      3.69        24  16345004 218162796     20.49   2977708  27209020         0
06:37:54 AM 1017125436 1014024928  39154740      3.71        24  16498436 218198340     20.49   2977724  27362720         0
06:37:56 AM 1017219300 1014118776  39060876      3.70        24  16344764 218036080     20.48   2977708  27268500         0
06:37:58 AM 1017278344 1014177732  39001832      3.69        24  16345004 217970212     20.47   2977716  27209732         0
06:38:00 AM 1017279076 1014178464  39001100      3.69        24  16345004 217970212     20.47   2977704  27209472         0
06:38:02 AM 1017278580 1014177960  39001596      3.69        24  16344884 217966704     20.47   2978168  27209884         0
06:38:04 AM 1017128476 1014027872  39151700      3.71        24  16418084 218020520     20.48   2977696  27359744         0
06:38:06 AM 1017278068 1014177448  39002108      3.69        24  16345004 217820756     20.46   2977712  27210512         0
06:38:08 AM 1017277556 1014176936  39002620      3.69        24  16345004 217959132     20.47   2977712  27210948         0
06:38:10 AM 1017153968 1014053452  39126208      3.70        24  16467880 218169104     20.49   3023584  27288036         0
06:38:12 AM 1017277168 1014176548  39003008      3.69        24  16345004 218066252     20.48   2977704  27211240         0
06:38:14 AM 1017277032 1014176404  39003144      3.69        24  16345004 218074336     20.48   2977712  27211552         0
06:38:16 AM 1017259404 1014158776  39020772      3.69        24  16345004 218032944     20.48   2977704  27228360         0
06:38:18 AM 1017276856 1014176220  39003320      3.69        24  16345004 218019932     20.48   2977712  27212172         0
06:38:20 AM 1017276112 1014175508  39004064      3.69        24  16345004 217943248     20.47   2977712  27212364         0
06:38:22 AM 1017275336 1014174732  39004840      3.69        24  16345124 217923352     20.47   2977704  27212568         0
06:38:24 AM 1017150112 1014049492  39130064      3.70        24  16396196 218052160     20.48   3029616  27286596         0
06:38:26 AM 1017275316 1014174672  39004860      3.69        24  16345004 218034136     20.48   2977716  27213244         0
06:38:28 AM 1017273732 1014173088  39006444      3.69        24  16345220 218036520     20.48   2977724  27213460         0
06:38:30 AM 1017274944 1014174388  39005232      3.69        24  16345004 217923744     20.47   2977696  27213200         0
06:38:32 AM 1017272816 1014172276  39007360      3.69        24  16345688 217990080     20.47   2978396  27213724         0
06:38:34 AM 1017197496 1014097020  39082680      3.70        24  16421608 217993632     20.48   3013496  27254824         0
06:38:36 AM 1017109272 1014008748  39170904      3.71        24  16413988 218069668     20.48   2977704  27378172         0
06:38:38 AM 1017273336 1014172804  39006840      3.69        24  16345004 217991376     20.48   2977712  27214736         0
06:38:40 AM 1017195392 1014094820  39084784      3.70        24  16421612 218064460     20.48   2977712  27292216         0
06:38:42 AM 1017273076 1014172544  39007100      3.69        24  16345184 217985084     20.47   2977704  27215512         0
06:38:44 AM 1017273072 1014172580  39007104      3.69        24  16345004 217975952     20.47   2977720  27215532         0
06:38:46 AM 1017273316 1014172824  39006860      3.69        24  16345004 218055620     20.48   2977696  27215304         0
06:38:48 AM 1017270452 1014170048  39009724      3.69        24  16345004 218108788     20.49   2977712  27216316         0
06:38:50 AM 1017195576 1014095180  39084600      3.70        24  16421612 218214404     20.50   2977704  27293256         0
06:38:52 AM 1017271744 1014171308  39008432      3.69        24  16345004 217999756     20.48   2977704  27216300         0
06:38:54 AM 1017256488 1014156108  39023688      3.69        24  16345004 218031384     20.48   2977704  27231324         0
06:38:56 AM 1017270764 1014170464  39009412      3.69        24  16345004 217834740     20.46   2977704  27216884         0
06:38:58 AM 1017270468 1014170192  39009708      3.69        24  16345004 217856648     20.46   2977704  27217224         0
06:39:00 AM 1017269960 1014169708  39010216      3.69        24  16345068 217792832     20.46   2977704  27217504         0
06:39:02 AM 1017270448 1014170124  39009728      3.69        24  16345004 217858896     20.46   2977704  27217720         0
06:39:04 AM 1017269720 1014169332  39010456      3.69        24  16345004 217858828     20.46   2977704  27217912         0
06:39:06 AM 1017270184 1014169820  39009992      3.69        24  16345220 217856972     20.46   2977984  27218628         0
06:39:08 AM 1017270928 1014170532  39009248      3.69        24  16345004 218006700     20.48   2977704  27218488         0
06:39:10 AM 1017192804 1014092312  39087372      3.70        24  16421612 218150904     20.49   2977720  27296272         0
06:39:12 AM 1017270896 1014170444  39009280      3.69        24  16345004 217959656     20.47   2977696  27218612         0
06:39:14 AM 1017143808 1014043380  39136368      3.71        24  16405384 218009124     20.48   3038680  27284960         0
06:39:16 AM 1017269500 1014169096  39010676      3.69        24  16345004 217799608     20.46   2977704  27219300         0
06:39:18 AM 1017269264 1014168988  39010912      3.69        24  16345004 217789384     20.46   2977704  27219680         0
06:39:20 AM 1017268436 1014168088  39011740      3.69        24  16345008 217639028     20.44   2977716  27220040         0
06:39:22 AM 1017268448 1014168084  39011728      3.69        24  16345008 217677048     20.45   2977716  27220296         0
06:39:24 AM 1017209640 1014109276  39070536      3.70        24  16345008 217757404     20.45   2977720  27278608         0
06:39:26 AM 1017063356 1013963032  39216820      3.71        24  16471956 217832164     20.46   2977720  27424900         0
06:39:28 AM 1017267240 1014166884  39012936      3.69        24  16345008 217714104     20.45   2977712  27221052         0
06:39:30 AM 1017267012 1014166664  39013164      3.69        24  16345008 217796732     20.46   2977716  27221304         0
06:39:32 AM 1017210812 1014110456  39069364      3.70        24  16345224 217893656     20.47   2977724  27276968         0
06:39:34 AM 1017266932 1014166560  39013244      3.69        24  16345008 217743012     20.45   2977704  27221632         0
06:39:36 AM 1017266720 1014166316  39013456      3.69        24  16345224 217831180     20.46   2977732  27222156         0
06:39:38 AM 1017041792 1013941244  39238384      3.71        24  16492176 218032256     20.48   2977708  27446444         0
06:39:40 AM 1017266600 1014166068  39013576      3.69        24  16345008 217834700     20.46   2977716  27222520         0
06:39:42 AM 1017265908 1014165480  39014268      3.69        24  16345008 217794268     20.46   2977708  27222804         0
06:39:44 AM 1017265208 1014164716  39014968      3.69        24  16345008 217857860     20.46   2977700  27223344         0
06:39:46 AM 1017265624 1014165044  39014552      3.69        24  16345012 217861352     20.46   2977700  27222948         0
06:39:48 AM 1017265812 1014165232  39014364      3.69        24  16345012 217861352     20.46   2977700  27223180         0
06:39:50 AM 1017265268 1014164736  39014908      3.69        24  16345012 217899440     20.47   2977696  27223376         0
06:39:52 AM 1017264920 1014164340  39015256      3.69        24  16345012 217763924     20.45   2977696  27223572         0
06:39:54 AM 1017188112 1014087532  39092064      3.70        24  16421620 217837600     20.46   2977712  27300684         0
06:39:56 AM 1017110516 1014010088  39169660      3.71        24  16421620 217834444     20.46   2977724  27377844         0
06:39:58 AM 1017264976 1014164532  39015200      3.69        24  16345012 217685892     20.45   2977708  27224608         0
06:40:00 AM 1017263500 1014163104  39016676      3.69        24  16345012 217838576     20.46   2977708  27224688         0
06:40:02 AM 1017186212 1014085848  39093964      3.70        24  16421600 217928160     20.47   2977700  27302680         0
06:40:04 AM 1017170100 1014069696  39110076      3.70        24  16360636 217929548     20.47   2977700  27317692         0
06:40:06 AM 1017263460 1014163192  39016716      3.69        24  16345012 217837664     20.46   2977708  27225648         0
06:40:08 AM 1017262428 1014162080  39017748      3.69        24  16345228 217906232     20.47   2977724  27226136         0
06:40:10 AM 1017263248 1014162876  39016928      3.69        24  16345012 217908668     20.47   2977708  27226216         0
06:40:12 AM 1017235360 1014134980  39044816      3.70        24  16372128 218120588     20.49   3004924  27227016         0
06:40:14 AM 1017115560 1014015140  39164616      3.71        24  16415572 218046172     20.48   2977700  27373364         0
06:40:16 AM 1017261504 1014161108  39018672      3.69        24  16345408 217976816     20.47   2978216  27227464         0
06:40:18 AM 1017221884 1014121472  39058292      3.70        24  16345012 217979144     20.47   2977700  27267304         0
06:40:20 AM 1017107812 1014007448  39172364      3.71        24  16421620 218002480     20.48   2977716  27380780         0
06:40:22 AM 1017261876 1014161656  39018300      3.69        24  16345012 217775372     20.45   2977716  27227684         0
06:40:24 AM 1017261132 1014160904  39019044      3.69        24  16345012 217728672     20.45   2977700  27227740         0
06:40:26 AM 1017260316 1014160096  39019860      3.69        24  16345012 217915248     20.47   2977712  27228232         0
06:40:28 AM 1017260052 1014159876  39020124      3.69        24  16345012 217979008     20.47   2977712  27228372         0
06:40:30 AM 1017182500 1014082364  39097676      3.70        24  16421620 218011904     20.48   3035664  27247144         0
06:40:32 AM 1017182184 1014082128  39097992      3.70        24  16421700 217859152     20.46   2982752  27301040         0
06:40:34 AM 1017259760 1014159608  39020416      3.69        24  16345012 217821644     20.46   2977712  27228916         0
06:40:36 AM 1017259168 1014158968  39021008      3.69        24  16344964 217857704     20.46   2977704  27229868         0
06:40:38 AM 1017182396 1014082132  39097780      3.70        24  16421628 217938448     20.47   2977716  27306544         0
06:40:40 AM 1017259428 1014159004  39020748      3.69        24  16345020 217949228     20.47   2977716  27229828         0
06:40:42 AM 1017259520 1014159072  39020656      3.69        24  16345020 217879312     20.46   2977716  27230000         0
06:40:44 AM 1017258348 1014157908  39021828      3.69        24  16345020 217766736     20.45   2977716  27230736         0
06:40:46 AM 1017258636 1014158204  39021540      3.69        24  16345020 217830968     20.46   2977708  27230604         0
06:40:48 AM 1017257248 1014157096  39022928      3.69        24  16345020 217856328     20.46   2977716  27230788         0
06:40:50 AM 1017255324 1014155240  39024852      3.69        24  16345516 217881160     20.46   2977732  27231908         0
06:40:52 AM 1017255568 1014155572  39024608      3.69        24  16345032 217803536     20.46   2977716  27231964         0
06:40:54 AM 1017197764 1014097728  39082412      3.70        24  16345032 217973980     20.47   2977716  27289640         0
06:40:56 AM 1017255456 1014155364  39024720      3.69        24  16345248 217822876     20.46   2977732  27232684         0
06:40:58 AM 1017178316 1014078096  39101860      3.70        24  16421640 217937560     20.47   3016028  27271320         0
06:41:00 AM 1017216796 1014116480  39063380      3.70        24  16345032 217891304     20.47   2977720  27271440         0
06:41:02 AM 1017152240 1014051860  39127936      3.70        24  16371240 217793188     20.46   2977728  27336224         0
06:41:04 AM 1017254152 1014153828  39026024      3.69        24  16345248 217660780     20.44   2977736  27233960         0
06:41:06 AM 1017254224 1014153860  39025952      3.69        24  16345032 217792468     20.46   2977720  27234012         0
06:41:08 AM 1017253448 1014153076  39026728      3.69        24  16345032 217792880     20.46   2977720  27234184         0
06:41:10 AM 1017253616 1014153316  39026560      3.69        24  16345032 217838340     20.46   2977720  27234708         0
06:41:12 AM 1017148404 1014048120  39131772      3.70        24  16371960 217924764     20.47   2977752  27339000         0
06:41:14 AM 1017252680 1014152444  39027496      3.69        24  16345032 217653692     20.44   2977712  27235520         0
06:41:16 AM 1017242832 1014142596  39037344      3.70        24  16345032 217855444     20.46   2977300  27245456         0
06:41:18 AM 1017099576 1013999340  39180600      3.71        24  16420128 217921408     20.47   2977720  27388300         0
06:41:20 AM 1017251200 1014150996  39028976      3.69        24  16345092 217813868     20.46   2977756  27236716         0
06:41:22 AM 1017250628 1014150464  39029548      3.69        24  16345032 217733336     20.45   2977732  27237332         0
06:41:24 AM 1017250484 1014150328  39029692      3.70        24  16345032 217656156     20.44   2977716  27237172         0
06:41:26 AM 1017130956 1014030944  39149220      3.71        24  16387368 217671624     20.45   2977716  27356488         0
06:41:28 AM 1017249728 1014149692  39030448      3.70        24  16345032 217746520     20.45   2977732  27238248         0
06:41:30 AM 1017029804 1013929776  39250372      3.72        24  16410048 217939040     20.47   2977716  27458068         0
06:41:32 AM 1017246640 1014146676  39033536      3.70        24  16345244 217818248     20.46   2977852  27240100         0
06:41:34 AM 1017247056 1014147100  39033120      3.70        24  16345032 217865352     20.46   2977724  27240292         0
06:41:36 AM 1017058504 1013958580  39221672      3.71        24  16455512 218037976     20.48   2977784  27428456         0
06:41:38 AM 1017246188 1014146384  39033988      3.70        24  16345032 217919252     20.47   2977732  27241028         0
06:41:40 AM 1017245828 1014145976  39034348      3.70        24  16345032 217842428     20.46   2977724  27241216         0
06:41:42 AM 1017169392 1014069540  39110784      3.70        24  16345048 217768876     20.45   2977740  27317792         0
06:41:44 AM 1017245480 1014145556  39034696      3.70        24  16345248 217663012     20.44   2977900  27241704         0
06:41:46 AM 1017245460 1014145520  39034716      3.70        24  16345032 217760428     20.45   2977732  27242040         0
06:41:48 AM 1017245288 1014145356  39034888      3.70        24  16345032 217759808     20.45   2977724  27242164         0
06:41:50 AM 1017090708 1013990828  39189468      3.71        24  16498248 218221184     20.50   2977720  27395972         0
06:41:52 AM 1017244624 1014144792  39035552      3.70        24  16345032 217919452     20.47   2977712  27242500         0
06:41:54 AM 1017244116 1014144308  39036060      3.70        24  16345032 217925008     20.47   2977720  27242868         0
06:41:56 AM 1017243560 1014143776  39036616      3.70        24  16345032 217855800     20.46   2977720  27243208         0
06:41:58 AM 1017239352 1014139496  39040824      3.70        24  16345032 218080120     20.48   2977724  27248116         0
06:42:00 AM 1017238628 1014138788  39041548      3.70        24  16345032 218079864     20.48   2977724  27248256         0
06:42:02 AM 1017238236 1014138396  39041940      3.70        24  16345248 218156480     20.49   2978068  27248596         0
06:42:04 AM 1017238024 1014138136  39042152      3.70        24  16345032 218104160     20.49   2977732  27249480         0
06:42:06 AM 1017238212 1014138252  39041964      3.70        24  16345032 218028408     20.48   2977732  27249136         0
06:42:08 AM 1017237360 1014137536  39042816      3.70        24  16345032 217935468     20.47   2977732  27249644         0
06:42:10 AM 1017160776 1014060904  39119400      3.70        24  16420924 218070424     20.48   2977592  27327252         0
06:42:12 AM 1017238020 1014138076  39042156      3.70        24  16345032 217929736     20.47   2977724  27249872         0
06:42:14 AM 1017160688 1014060792  39119488      3.70        24  16421640 217981176     20.47   2977724  27327324         0
06:42:16 AM 1017110828 1014010792  39169348      3.71        24  16394424 218058824     20.48   2977724  27376256         0
06:42:18 AM 1017237308 1014137136  39042868      3.70        24  16345032 217980740     20.47   2977724  27250852         0
06:42:20 AM 1017235760 1014135584  39044416      3.70        24  16345540 217994484     20.48   2978228  27251180         0
06:42:22 AM 1017236108 1014135916  39044068      3.70        24  16345036 217939476     20.47   2977724  27251112         0
06:42:24 AM 1017236200 1014135904  39043976      3.70        24  16345036 217936940     20.47   2977716  27251212         0
06:42:26 AM 1017088536 1013988240  39191640      3.71        24  16415092 218010616     20.48   2977724  27398140         0
06:42:28 AM 1017235244 1014134964  39044932      3.70        24  16345228 217928976     20.47   2977724  27252100         0
06:42:30 AM 1017235844 1014135436  39044332      3.70        24  16345036 218067340     20.48   2977740  27252172         0
06:42:32 AM 1017083932 1013983524  39196244      3.71        24  16419628 218141016     20.49   2977724  27403324         0
06:42:34 AM 1017127596 1014027124  39152580      3.71        24  16375780 217920268     20.47   2977724  27359676         0
06:42:36 AM 1017235072 1014134584  39045104      3.70        24  16345060 217836356     20.46   2977744  27252468         0
06:42:38 AM 1017182488 1014082000  39097688      3.70        24  16345036 217986240     20.47   2977732  27305348         0
06:42:40 AM 1017234948 1014134484  39045228      3.70        24  16345036 217829352     20.46   2977724  27253052         0
06:42:42 AM 1017234672 1014134240  39045504      3.70        24  16345036 217754032     20.45   2977732  27253280         0
06:42:44 AM 1017234232 1014133800  39045944      3.70        24  16345116 217825564     20.46   2977912  27253444         0
06:42:46 AM 1017233260 1014132812  39046916      3.70        24  16345036 217963812     20.47   2977732  27253776         0
06:42:48 AM 1017155424 1014055000  39124752      3.70        24  16347052 217968724     20.47   2977724  27332436         0
06:42:50 AM 1017233736 1014133312  39046440      3.70        24  16345036 217999804     20.48   2977720  27254096         0
06:42:52 AM 1017155676 1014055284  39124500      3.70        24  16421620 218079020     20.48   2977728  27331572         0
06:42:54 AM 1017232148 1014131792  39048028      3.70        24  16345036 218015184     20.48   2977728  27254992         0
06:42:56 AM 1017231332 1014130976  39048844      3.70        24  16345036 218015184     20.48   2977728  27254920         0
06:42:58 AM 1017107620 1014007304  39172556      3.71        24  16390900 218081668     20.48   2977728  27377888         0
06:43:00 AM 1017013728 1013913428  39266448      3.72        24  16484140 218172616     20.49   3027628  27421776         0
06:43:02 AM 1017230804 1014130520  39049372      3.70        24  16345036 217941828     20.47   2977740  27255836         0
06:43:04 AM 1017231292 1014130960  39048884      3.70        24  16345036 217994736     20.48   2977724  27255752         0
06:43:06 AM 1017144212 1014043776  39135964      3.71        24  16354612 217993904     20.48   2977732  27342348         0
06:43:08 AM 1017230456 1014130044  39049720      3.70        24  16345036 217989448     20.47   2977740  27256548         0
06:43:10 AM 1017229920 1014129508  39050256      3.70        24  16345488 217990044     20.47   2977740  27257112         0
06:43:12 AM 1017019096 1013918676  39261080      3.72        24  16477768 218138724     20.49   2977740  27467192         0
06:43:14 AM 1017230336 1014129876  39049840      3.70        24  16345036 218054328     20.48   2977732  27257500         0
06:43:16 AM 1017229920 1014129428  39050256      3.70        24  16345036 217970384     20.47   2977724  27257724         0
06:43:18 AM 1017116884 1014016392  39163292      3.71        24  16380820 218111292     20.49   2977732  27370604         0
06:43:20 AM 1017228936 1014128596  39051240      3.70        24  16345036 218056268     20.48   2977740  27258648         0
