Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:18:11 PM     all      1.74      0.00      0.43      0.00      0.00     97.83
04:18:13 PM     all      1.29      0.00      0.14      0.00      0.00     98.57
04:18:15 PM     all      1.54      0.00      0.29      0.00      0.00     98.17
04:18:17 PM     all      1.39      0.00      0.21      0.00      0.00     98.41
04:18:19 PM     all      1.53      0.00      0.29      0.00      0.00     98.18
04:18:21 PM     all      1.42      0.00      0.31      0.00      0.00     98.28
04:18:23 PM     all      1.56      0.00      0.25      0.00      0.00     98.19
04:18:25 PM     all      1.42      0.00      0.23      0.00      0.00     98.36
04:18:27 PM     all      1.39      0.00      0.21      0.00      0.00     98.40
04:18:29 PM     all      1.54      0.00      0.27      0.00      0.00     98.19
04:18:31 PM     all      1.49      0.00      0.33      0.00      0.00     98.18
04:18:33 PM     all      1.55      0.00      0.27      0.00      0.00     98.18
04:18:35 PM     all      1.29      0.00      0.16      0.00      0.00     98.54
04:18:37 PM     all      1.55      0.00      0.29      0.00      0.00     98.16
04:18:39 PM     all      1.29      0.00      0.14      0.00      0.00     98.57
04:18:41 PM     all      1.78      0.00      0.46      0.00      0.00     97.75
04:18:43 PM     all      1.51      0.00      0.40      0.00      0.00     98.09
04:18:45 PM     all      1.63      0.00      0.38      0.00      0.00     97.99
04:18:47 PM     all      1.61      0.00      0.35      0.00      0.00     98.04
04:18:49 PM     all      1.29      0.00      0.44      0.00      0.00     98.27
04:18:51 PM     all      1.64      0.00      0.63      0.00      0.00     97.74
04:18:53 PM     all      1.51      0.00      0.39      0.00      0.00     98.10
04:18:55 PM     all      3.72      0.00      1.01      0.00      0.00     95.27
04:18:57 PM     all     21.91      0.00      2.74      0.00      0.00     75.34
04:18:59 PM     all     24.71      0.00      0.34      0.00      0.00     74.95
04:19:01 PM     all      7.02      0.00      0.60      0.00      0.00     92.38
04:19:03 PM     all      1.26      0.00      0.18      0.00      0.00     98.56
04:19:05 PM     all      1.44      0.01      0.33      0.00      0.00     98.23
04:19:07 PM     all      1.56      0.00      0.28      0.00      0.00     98.16
04:19:09 PM     all      1.30      0.00      0.16      0.00      0.00     98.54
04:19:11 PM     all      1.65      0.00      0.40      0.00      0.00     97.95
04:19:13 PM     all      1.29      0.00      0.16      0.00      0.00     98.55
04:19:15 PM     all      1.52      0.00      0.27      0.00      0.00     98.21
04:19:17 PM     all      1.29      0.00      0.17      0.00      0.00     98.54
04:19:19 PM     all      1.53      0.00      0.27      0.00      0.00     98.21
04:19:21 PM     all      1.51      0.00      0.34      0.00      0.00     98.15
04:19:23 PM     all      1.48      0.00      0.20      0.00      0.00     98.32
04:19:25 PM     all      1.60      0.00      0.24      0.00      0.00     98.16
04:19:27 PM     all      1.29      0.00      0.22      0.00      0.00     98.49
04:19:29 PM     all      1.54      0.00      0.23      0.00      0.00     98.23
04:19:31 PM     all      1.53      0.00      0.36      0.00      0.00     98.12
04:19:33 PM     all      1.58      0.00      0.26      0.00      0.00     98.16
04:19:35 PM     all      1.31      0.00      0.18      0.00      0.00     98.51
04:19:37 PM     all      1.54      0.00      0.24      0.00      0.00     98.22
04:19:39 PM     all      1.27      0.00      0.19      0.00      0.00     98.54
04:19:41 PM     all      1.70      0.00      0.36      0.00      0.00     97.94
04:19:43 PM     all      1.48      0.00      0.21      0.00      0.00     98.31
04:19:45 PM     all      1.34      0.00      0.21      0.00      0.00     98.44
04:19:47 PM     all      1.61      0.00      0.26      0.00      0.00     98.12
04:19:49 PM     all      1.31      0.00      0.23      0.00      0.00     98.47
04:19:51 PM     all      1.66      0.00      0.35      0.00      0.00     97.99
04:19:53 PM     all      1.32      0.00      0.16      0.00      0.00     98.52
04:19:55 PM     all      1.49      0.00      0.25      0.00      0.00     98.26
04:19:57 PM     all      1.31      0.00      0.18      0.00      0.00     98.52
04:19:59 PM     all      1.55      0.00      0.24      0.00      0.00     98.21
04:20:01 PM     all      1.43      0.00      0.34      0.00      0.00     98.23
04:20:03 PM     all      1.53      0.00      0.22      0.00      0.00     98.25
04:20:05 PM     all      1.69      0.00      0.42      0.00      0.00     97.89
04:20:07 PM     all      1.33      0.00      0.13      0.00      0.00     98.55
04:20:09 PM     all      1.53      0.00      0.27      0.00      0.00     98.20
04:20:11 PM     all      1.41      0.00      0.35      0.00      0.00     98.24
04:20:13 PM     all      1.57      0.00      0.23      0.00      0.00     98.21
04:20:15 PM     all      1.26      0.00      0.19      0.00      0.00     98.54
04:20:17 PM     all      1.71      0.00      0.28      0.00      0.00     98.01
04:20:19 PM     all      1.56      0.00      0.41      0.00      0.00     98.04
04:20:21 PM     all      1.61      0.00      0.56      0.00      0.00     97.83
04:20:23 PM     all      1.53      0.00      0.42      0.00      0.00     98.05
04:20:25 PM     all      1.25      0.00      0.43      0.00      0.00     98.32
04:20:27 PM     all      1.43      0.00      0.54      0.00      0.00     98.03
04:20:29 PM     all      1.56      0.00      0.42      0.00      0.00     98.02
04:20:31 PM     all      2.15      0.00      0.93      0.00      0.00     96.93
04:20:33 PM     all     21.69      0.00      2.94      0.00      0.00     75.36
04:20:35 PM     all     24.74      0.00      0.30      0.00      0.00     74.96
04:20:37 PM     all      9.00      0.00      0.45      0.00      0.00     90.55
04:20:39 PM     all      1.25      0.00      0.21      0.00      0.00     98.54
