Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/08/2023 	_x86_64_	(32 CPU)

03:19:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:26:21 PM     all      3.92      0.00      0.53      0.00      0.00     95.54
03:26:23 PM     all      3.64      0.00      0.70      0.00      0.00     95.65
03:26:25 PM     all      3.20      0.00      0.89      0.00      0.00     95.90
03:26:27 PM     all      3.36      0.00      0.94      0.00      0.00     95.70
03:26:29 PM     all      3.03      0.00      1.03      0.00      0.00     95.93
03:26:31 PM     all      3.08      0.00      1.06      0.00      0.00     95.86
03:26:33 PM     all      2.81      0.00      1.22      0.00      0.00     95.97
03:26:35 PM     all      2.97      0.00      1.05      0.00      0.00     95.98
03:26:37 PM     all      2.94      0.00      1.27      0.00      0.00     95.80
03:26:39 PM     all      2.81      0.00      1.17      0.00      0.00     96.02
03:26:41 PM     all      3.42      0.00      3.16      0.00      0.00     93.42
03:26:43 PM     all     11.65      0.00      5.49      0.00      0.00     82.86
03:26:45 PM     all      3.22      0.00      0.28      0.00      0.00     96.50
03:26:47 PM     all      3.48      0.00      0.41      0.00      0.00     96.11
03:26:49 PM     all      4.00      0.00      0.33      0.00      0.00     95.67
03:26:51 PM     all      3.86      0.00      0.34      0.00      0.00     95.80
03:26:53 PM     all      3.75      0.00      0.34      0.00      0.00     95.90
03:26:55 PM     all      3.55      0.00      0.33      0.00      0.00     96.12
03:26:57 PM     all      3.80      0.00      0.42      0.00      0.00     95.78
03:26:59 PM     all      3.54      0.00      0.37      0.00      0.00     96.08
03:27:01 PM     all      3.78      0.00      0.48      0.00      0.00     95.73
03:27:03 PM     all      3.50      0.00      0.36      0.00      0.00     96.14
03:27:05 PM     all      3.67      0.00      0.41      0.00      0.00     95.92
03:27:07 PM     all      3.58      0.00      0.31      0.00      0.00     96.11
03:27:09 PM     all      3.79      0.00      0.33      0.00      0.00     95.89
03:27:11 PM     all      3.51      0.00      0.31      0.00      0.00     96.17
03:27:13 PM     all      3.94      0.00      0.48      0.00      0.00     95.58
03:27:15 PM     all      3.78      0.00      0.62      0.00      0.00     95.60
03:27:17 PM     all      3.52      0.00      0.74      0.00      0.00     95.75
03:27:19 PM     all      3.32      0.00      0.81      0.00      0.00     95.87
03:27:21 PM     all      3.00      0.00      0.95      0.00      0.00     96.04
03:27:23 PM     all      3.00      0.00      1.06      0.00      0.00     95.93
03:27:25 PM     all      2.95      0.00      1.09      0.00      0.00     95.95
03:27:27 PM     all      3.11      0.00      1.17      0.00      0.00     95.72
03:27:29 PM     all      2.81      0.00      1.22      0.00      0.00     95.97
03:27:31 PM     all      2.77      0.00      1.33      0.00      0.00     95.90
03:27:33 PM     all      3.00      0.00      1.19      0.00      0.00     95.81
03:27:35 PM     all     12.55      0.00      7.59      0.00      0.00     79.86
03:27:37 PM     all      2.59      0.00      0.95      0.00      0.00     96.45
03:27:39 PM     all      3.20      0.00      0.31      0.00      0.00     96.48
03:27:41 PM     all      3.47      0.00      0.36      0.00      0.00     96.17
03:27:43 PM     all      3.67      0.00      0.42      0.00      0.00     95.90
03:27:45 PM     all      3.50      0.00      0.33      0.00      0.00     96.17
03:27:47 PM     all      3.68      0.00      0.36      0.00      0.00     95.96
03:27:49 PM     all      3.64      0.00      0.34      0.00      0.00     96.01
03:27:51 PM     all      3.55      0.00      0.30      0.00      0.00     96.15
03:27:53 PM     all      3.95      0.00      0.44      0.00      0.00     95.61
03:27:55 PM     all      3.52      0.00      0.28      0.00      0.00     96.20
03:27:57 PM     all      3.67      0.00      0.42      0.00      0.00     95.91
03:27:59 PM     all      3.47      0.00      0.41      0.00      0.00     96.12
03:28:01 PM     all      3.86      0.00      0.47      0.00      0.00     95.67
03:28:03 PM     all      3.46      0.00      0.30      0.00      0.00     96.25
03:28:05 PM     all      3.91      0.00      0.48      0.00      0.00     95.61
03:28:07 PM     all      4.08      0.00      0.56      0.00      0.00     95.36
03:28:09 PM     all      3.39      0.00      0.78      0.00      0.00     95.83
03:28:11 PM     all      3.50      0.00      0.81      0.00      0.00     95.68
03:28:13 PM     all      3.32      0.00      0.99      0.00      0.00     95.70
03:28:15 PM     all      3.02      0.00      1.00      0.00      0.00     95.98
03:28:17 PM     all      3.00      0.00      1.06      0.00      0.00     95.94
03:28:19 PM     all      3.12      0.00      1.16      0.00      0.00     95.72
03:28:21 PM     all      2.94      0.00      1.17      0.00      0.00     95.89
03:28:23 PM     all      2.69      0.00      1.11      0.00      0.00     96.20
03:28:25 PM     all      2.67      0.00      1.39      0.00      0.00     95.94
03:28:27 PM     all     12.30      0.00      7.80      0.00      0.00     79.89
03:28:29 PM     all      2.96      0.00      0.58      0.00      0.00     96.47
03:28:31 PM     all      3.21      0.00      0.31      0.00      0.00     96.48
03:28:33 PM     all      3.61      0.00      0.42      0.00      0.00     95.97
03:28:35 PM     all      3.44      0.00      0.30      0.00      0.00     96.26
03:28:37 PM     all      3.77      0.00      0.38      0.00      0.00     95.86
03:28:39 PM     all      3.63      0.00      0.33      0.00      0.00     96.05
03:28:41 PM     all      3.53      0.00      0.34      0.00      0.00     96.12
03:28:43 PM     all      3.73      0.00      0.34      0.00      0.00     95.93
03:28:45 PM     all      3.51      0.00      0.33      0.00      0.00     96.16
03:28:47 PM     all      3.70      0.00      0.38      0.00      0.00     95.92
03:28:49 PM     all      3.47      0.00      0.33      0.00      0.00     96.20
03:28:51 PM     all      3.64      0.00      0.42      0.00      0.00     95.93
03:28:53 PM     all      3.48      0.00      0.31      0.00      0.00     96.20
03:28:55 PM     all      3.72      0.00      0.34      0.00      0.00     95.93
03:28:57 PM     all      3.45      0.00      0.30      0.00      0.00     96.25
03:28:59 PM     all      3.95      0.00      0.56      0.00      0.00     95.49
03:29:01 PM     all      3.93      0.00      0.74      0.00      0.00     95.34
03:29:03 PM     all      3.43      0.00      0.81      0.00      0.00     95.76
03:29:05 PM     all      3.38      0.00      0.88      0.00      0.00     95.75
03:29:07 PM     all      3.22      0.00      0.92      0.00      0.00     95.86
03:29:09 PM     all      3.09      0.00      1.11      0.00      0.00     95.80
03:29:11 PM     all      2.89      0.00      1.13      0.00      0.00     95.98
03:29:13 PM     all      2.85      0.00      1.16      0.00      0.00     96.00
03:29:15 PM     all      3.22      0.00      1.08      0.00      0.00     95.70
03:29:17 PM     all      2.61      0.00      1.24      0.00      0.00     96.15
03:29:19 PM     all      2.97      0.00      1.20      0.00      0.00     95.83
03:29:21 PM     all     11.99      0.00      7.87      0.00      0.00     80.14
03:29:23 PM     all      3.24      0.00      0.22      0.00      0.00     96.54
03:29:25 PM     all      3.29      0.12      0.42      0.00      0.00     96.16
03:29:27 PM     all      3.61      0.25      0.48      0.00      0.00     95.65
03:29:29 PM     all      3.66      0.00      0.30      0.00      0.00     96.04
03:29:31 PM     all      3.50      0.00      0.52      0.00      0.00     95.99
03:29:33 PM     all      3.67      0.00      0.44      0.00      0.00     95.89
03:29:35 PM     all      3.45      0.00      0.34      0.00      0.00     96.20
03:29:37 PM     all      3.72      0.00      0.33      0.00      0.00     95.95
03:29:39 PM     all      3.53      0.00      0.34      0.00      0.00     96.13
03:29:41 PM     all      3.66      0.00      0.44      0.00      0.00     95.90
03:29:43 PM     all      3.47      0.00      0.27      0.00      0.00     96.26
03:29:45 PM     all      3.72      0.00      0.44      0.00      0.00     95.84
